order_id;customer_id;loyalty_balance_before;loyalty_balance_after;loyalty_balance_delta
49641;2980;19,0;19,0;0,0
49642;2994;31,0;31,0;0,0
49643;3026;75,0;80,0;5,0
49644;3045;64,0;64,0;0,0
49645;3071;43,0;43,0;0,0
49646;3165;30,0;35,0;5,0
49647;3317;27,0;32,0;5,0
49648;3397;36,0;36,0;0,0
49649;3428;73,0;73,0;0,0
49650;3552;58,0;58,0;0,0
49651;3621;60,0;75,0;15,0
49652;3622;95,0;95,0;0,0
49653;3625;21,0;26,0;5,0
49654;3645;7,0;12,0;5,0
49655;3711;285,0;285,0;0,0
49656;3722;342,0;342,0;0,0
49657;3729;78,0;78,0;0,0
49658;3744;251,0;291,0;40,0
49659;3752;241,0;241,0;0,0
49660;3765;127,0;127,0;0,0
49661;3782;115,0;115,0;0,0
49662;3798;209,0;209,0;0,0
49663;3808;189,0;189,0;0,0
49664;3830;207,0;227,0;20,0
49665;3835;125,0;165,0;40,0
49666;3860;197,0;197,0;0,0
49667;3879;117,0;137,0;20,0
49668;3898;85,0;85,0;0,0
49669;3904;78,0;78,0;0,0
49670;4000;41,0;41,0;0,0
49671;4020;71,0;71,0;0,0
49672;4037;5,0;5,0;0,0
49673;4069;28,0;28,0;0,0
49674;4079;25,0;25,0;0,0
49675;4113;38,0;38,0;0,0
49676;4135;64,0;74,0;10,0
49677;4138;35,0;35,0;0,0
49678;4162;27,0;27,0;0,0
49679;4188;55,0;55,0;0,0
49680;4191;28,0;28,0;0,0
49681;4226;41,0;41,0;0,0
49682;4230;29,0;29,0;0,0
49683;4243;43,0;43,0;0,0
49684;4267;46,0;46,0;0,0
49685;4311;37,0;37,0;0,0
49686;4320;81,0;81,0;0,0
49687;4341;41,0;41,0;0,0
49688;4367;48,0;48,0;0,0
49689;4404;24,0;24,0;0,0
49690;4409;49,0;49,0;0,0
49691;4420;19,0;19,0;0,0
49692;4429;34,0;34,0;0,0
49693;4430;35,0;35,0;0,0
49694;4436;19,0;19,0;0,0
49695;4486;40,0;40,0;0,0
49696;4500;53,0;69,0;16,0
49697;4561;13,0;13,0;0,0
49698;4567;72,0;80,0;8,0
49699;4612;51,0;51,0;0,0
49700;4623;38,0;38,0;0,0
49701;4648;31,0;39,0;8,0
49702;4690;51,0;59,0;8,0
49703;4703;46,0;46,0;0,0
49704;4706;24,0;24,0;0,0
49705;4721;39,0;39,0;0,0
49706;4730;36,0;36,0;0,0
49707;4754;24,0;24,0;0,0
49708;4773;20,0;20,0;0,0
49709;4820;31,0;39,0;8,0
49710;4853;36,0;36,0;0,0
49711;4869;32,0;32,0;0,0
49712;4900;8,0;8,0;0,0
49713;4923;21,0;26,0;5,0
49714;4946;48,0;53,0;5,0
49715;4958;28,0;28,0;0,0
49716;4983;19,0;24,0;5,0
49717;5011;13,0;13,0;0,0
49718;5014;32,0;32,0;0,0
49719;5021;54,0;54,0;0,0
49720;5031;77,0;77,0;0,0
49721;5034;53,0;53,0;0,0
49722;5052;66,0;66,0;0,0
49723;5079;46,0;52,0;6,0
49724;5125;27,0;39,0;12,0
49725;5167;42,0;42,0;0,0
49726;5196;51,0;51,0;0,0
49727;5200;39,0;45,0;6,0
49728;5212;41,0;41,0;0,0
49729;5213;60,0;60,0;0,0
49730;5214;53,0;53,0;0,0
49731;5237;47,0;59,0;12,0
49732;5246;29,0;35,0;6,0
49733;5250;79,0;85,0;6,0
49734;5259;54,0;64,0;10,0
49735;5318;80,0;90,0;10,0
49736;5329;65,0;65,0;0,0
49737;5330;73,0;73,0;0,0
49738;5336;20,0;20,0;0,0
49739;5344;108,0;108,0;0,0
49740;5382;74,0;84,0;10,0
49741;5441;39,0;44,0;5,0
49742;5464;38,0;38,0;0,0
49743;5477;44,0;44,0;0,0
49744;5489;16,0;16,0;0,0
49745;5567;44,0;49,0;5,0
49746;5570;21,0;26,0;5,0
49747;5579;9,0;14,0;5,0
49748;5619;19,0;19,0;0,0
49749;5649;26,0;31,0;5,0
49750;5682;11,0;16,0;5,0
49751;5694;25,0;30,0;5,0
49752;5727;41,0;46,0;5,0
49753;5732;69,0;69,0;0,0
49754;5737;41,0;46,0;5,0
49755;5782;33,0;33,0;0,0
49756;5822;8,0;8,0;0,0
49757;5844;59,0;59,0;0,0
49758;5855;37,0;37,0;0,0
49759;5912;10,0;10,0;0,0
49760;5927;22,0;22,0;0,0
49761;5932;60,0;70,0;10,0
49762;5952;17,0;17,0;0,0
49763;5970;60,0;65,0;5,0
49764;6024;6,0;11,0;5,0
49765;6026;46,0;51,0;5,0
49766;6045;57,0;67,0;10,0
49767;6125;63,0;63,0;0,0
49768;6138;32,0;32,0;0,0
49769;6175;48,0;48,0;0,0
49770;6267;39,0;39,0;0,0
49771;6271;1,0;1,0;0,0
49772;6403;21,0;31,0;10,0
49773;6408;30,0;30,0;0,0
49774;6450;13,0;18,0;5,0
49775;6466;14,0;14,0;0,0
49776;6475;57,0;62,0;5,0
49777;6645;75,0;80,0;5,0
49778;6745;30,0;30,0;0,0
49779;6770;53,0;53,0;0,0
49780;6929;33,0;38,0;5,0
49781;7016;33,0;38,0;5,0
49782;7020;41,0;51,0;10,0
49783;7108;31,0;31,0;0,0
49784;7114;17,0;22,0;5,0
49785;7146;36,0;41,0;5,0
49786;7182;48,0;48,0;0,0
49787;7187;16,0;21,0;5,0
49788;7190;41,0;46,0;5,0
49789;7292;12,0;12,0;0,0
49790;7316;10,0;20,0;10,0
49791;7333;54,0;59,0;5,0
49792;7420;45,0;45,0;0,0
49793;7434;15,0;15,0;0,0
49794;7439;21,0;21,0;0,0
49795;7446;24,0;29,0;5,0
49796;7747;18,0;23,0;5,0
49797;7819;9,0;19,0;10,0
49798;7825;30,0;35,0;5,0
49799;7944;18,0;23,0;5,0
49800;8031;35,0;40,0;5,0
49801;8149;25,0;30,0;5,0
49802;8159;49,0;49,0;0,0
49803;8173;31,0;36,0;5,0
49804;8182;18,0;18,0;0,0
49805;8188;36,0;41,0;5,0
49806;8218;16,0;21,0;5,0
49807;8350;59,0;59,0;0,0
49808;8362;4,0;9,0;5,0
49809;157;100,0;100,0;0,0
49810;257;138,0;153,0;15,0
49811;882;155,0;155,0;0,0
49812;1337;97,0;107,0;10,0
49813;1527;16,0;16,0;0,0
49814;1560;23,0;23,0;0,0
49815;1579;26,0;26,0;0,0
49816;1580;27,0;27,0;0,0
49817;1583;5,0;10,0;5,0
49818;1727;46,0;46,0;0,0
49819;1752;28,0;28,0;0,0
49820;1768;56,0;56,0;0,0
49821;1815;43,0;43,0;0,0
49822;1827;35,0;40,0;5,0
49823;1953;31,0;31,0;0,0
49824;1979;40,0;40,0;0,0
49825;2008;33,0;33,0;0,0
49826;2040;52,0;57,0;5,0
49827;2070;40,0;45,0;5,0
49828;2096;43,0;48,0;5,0
49829;2194;5,0;5,0;0,0
49830;2233;30,0;30,0;0,0
49831;2283;59,0;59,0;0,0
49832;2311;59,0;59,0;0,0
49833;2409;44,0;59,0;15,0
49834;2419;33,0;33,0;0,0
49835;2428;75,0;85,0;10,0
49836;2507;44,0;44,0;0,0
49837;2514;15,0;15,0;0,0
49838;2660;36,0;41,0;5,0
49839;2766;66,0;66,0;0,0
49840;2856;69,0;74,0;5,0
49841;2890;14,0;14,0;0,0
49842;2914;31,0;36,0;5,0
49843;2921;41,0;46,0;5,0
49844;2960;32,0;32,0;0,0
49845;2985;45,0;50,0;5,0
49846;2987;50,0;60,0;10,0
49847;3006;21,0;21,0;0,0
49848;3052;13,0;23,0;10,0
49849;3118;36,0;41,0;5,0
49850;3147;82,0;87,0;5,0
49851;3213;81,0;81,0;0,0
49852;3223;50,0;55,0;5,0
49853;3324;56,0;56,0;0,0
49854;3456;29,0;54,0;25,0
49855;3500;64,0;64,0;0,0
49856;3507;31,0;31,0;0,0
49857;3567;56,0;56,0;0,0
49858;3583;75,0;80,0;5,0
49859;3599;44,0;54,0;10,0
49860;3647;15,0;15,0;0,0
49861;3648;33,0;38,0;5,0
49862;3669;264,0;284,0;20,0
49863;3712;235,0;235,0;0,0
49864;3759;179,0;179,0;0,0
49865;3804;183,0;223,0;40,0
49866;3825;145,0;145,0;0,0
49867;3844;51,0;66,0;15,0
49868;3866;150,0;170,0;20,0
49869;3878;108,0;123,0;15,0
49870;3918;46,0;56,0;10,0
49871;3926;81,0;91,0;10,0
49872;3930;52,0;52,0;0,0
49873;3935;43,0;43,0;0,0
49874;3940;22,0;32,0;10,0
49875;3956;28,0;28,0;0,0
49876;3996;41,0;41,0;0,0
49877;4031;44,0;44,0;0,0
49878;4069;28,0;28,0;0,0
49879;4076;22,0;22,0;0,0
49880;4092;46,0;56,0;10,0
49881;4093;38,0;38,0;0,0
49882;4133;48,0;48,0;0,0
49883;4162;27,0;37,0;10,0
49884;4188;55,0;55,0;0,0
49885;4209;51,0;51,0;0,0
49886;4273;41,0;41,0;0,0
49887;4279;65,0;73,0;8,0
49888;4285;43,0;43,0;0,0
49889;4309;29,0;29,0;0,0
49890;4313;67,0;75,0;8,0
49891;4336;24,0;24,0;0,0
49892;4346;51,0;51,0;0,0
49893;4372;42,0;42,0;0,0
49894;4444;47,0;47,0;0,0
49895;4483;56,0;56,0;0,0
49896;4490;48,0;48,0;0,0
49897;4491;48,0;48,0;0,0
49898;4517;24,0;24,0;0,0
49899;4536;62,0;70,0;8,0
49900;4611;35,0;35,0;0,0
49901;4615;65,0;65,0;0,0
49902;4624;20,0;28,0;8,0
49903;4642;16,0;24,0;8,0
49904;4676;24,0;24,0;0,0
49905;4687;46,0;46,0;0,0
49906;4757;38,0;38,0;0,0
49907;4861;52,0;52,0;0,0
49908;4888;13,0;13,0;0,0
49909;4936;20,0;20,0;0,0
49910;4939;11,0;21,0;10,0
49911;4941;56,0;56,0;0,0
49912;4942;16,0;21,0;5,0
49913;4952;46,0;51,0;5,0
49914;4983;24,0;29,0;5,0
49915;4984;23,0;23,0;0,0
49916;4989;59,0;64,0;5,0
49917;4997;64,0;64,0;0,0
49918;5021;54,0;54,0;0,0
49919;5041;48,0;54,0;6,0
49920;5052;66,0;66,0;0,0
49921;5058;31,0;31,0;0,0
49922;5064;91,0;91,0;0,0
49923;5071;77,0;77,0;0,0
49924;5072;19,0;19,0;0,0
49925;5158;84,0;90,0;6,0
49926;5173;21,0;21,0;0,0
49927;5209;14,0;20,0;6,0
49928;5226;22,0;28,0;6,0
49929;5230;42,0;42,0;0,0
49930;5233;62,0;68,0;6,0
49931;5268;46,0;46,0;0,0
49932;5282;86,0;86,0;0,0
49933;5285;52,0;62,0;10,0
49934;5298;52,0;52,0;0,0
49935;5313;64,0;64,0;0,0
49936;5316;56,0;66,0;10,0
49937;5326;80,0;90,0;10,0
49938;5333;39,0;39,0;0,0
49939;5353;15,0;15,0;0,0
49940;5362;13,0;13,0;0,0
49941;5380;70,0;70,0;0,0
49942;5403;24,0;24,0;0,0
49943;5496;35,0;35,0;0,0
49944;5594;37,0;37,0;0,0
49945;5631;28,0;28,0;0,0
49946;5656;49,0;49,0;0,0
49947;5658;34,0;44,0;10,0
49948;5704;21,0;26,0;5,0
49949;5725;36,0;36,0;0,0
49950;5750;57,0;67,0;10,0
49951;5792;57,0;57,0;0,0
49952;5829;48,0;48,0;0,0
49953;5830;15,0;20,0;5,0
49954;5852;11,0;11,0;0,0
49955;5924;55,0;60,0;5,0
49956;5942;10,0;15,0;5,0
49957;5964;29,0;34,0;5,0
49958;5992;46,0;51,0;5,0
49959;6060;24,0;24,0;0,0
49960;6129;36,0;36,0;0,0
49961;6178;10,0;10,0;0,0
49962;6200;3,0;8,0;5,0
49963;6215;34,0;34,0;0,0
49964;6241;29,0;44,0;15,0
49965;6349;45,0;50,0;5,0
49966;6363;64,0;69,0;5,0
49967;6388;37,0;37,0;0,0
49968;6396;6,0;6,0;0,0
49969;6452;2,0;7,0;5,0
49970;6485;47,0;47,0;0,0
49971;6576;50,0;55,0;5,0
49972;6588;35,0;45,0;10,0
49973;6628;43,0;43,0;0,0
49974;6902;59,0;59,0;0,0
49975;6911;46,0;51,0;5,0
49976;6946;27,0;27,0;0,0
49977;6966;20,0;35,0;15,0
49978;7101;41,0;41,0;0,0
49979;7163;22,0;22,0;0,0
49980;7243;53,0;53,0;0,0
49981;7392;41,0;41,0;0,0
49982;7570;4,0;4,0;0,0
49983;7604;21,0;21,0;0,0
49984;7623;49,0;54,0;5,0
49985;7665;59,0;64,0;5,0
49986;7830;49,0;49,0;0,0
49987;7845;24,0;24,0;0,0
49988;7858;12,0;22,0;10,0
49989;7912;1,0;6,0;5,0
49990;7982;24,0;34,0;10,0
49991;8027;4,0;9,0;5,0
49992;8054;49,0;54,0;5,0
49993;8073;47,0;47,0;0,0
49994;8112;11,0;11,0;0,0
49995;8255;48,0;53,0;5,0
49996;8262;56,0;56,0;0,0
49997;8281;19,0;24,0;5,0
49998;8285;66,0;76,0;10,0
49999;8312;40,0;45,0;5,0
50000;8353;40,0;50,0;10,0
50001;8357;23,0;28,0;5,0
50002;8381;35,0;40,0;5,0
50003;8388;24,0;29,0;5,0
50004;336;121,0;136,0;15,0
50005;588;96,0;96,0;0,0
50006;618;111,0;141,0;30,0
50007;831;72,0;87,0;15,0
50008;1200;151,0;151,0;0,0
50009;1502;4,0;4,0;0,0
50010;1513;18,0;18,0;0,0
50011;1518;44,0;44,0;0,0
50012;1648;35,0;40,0;5,0
50013;1678;15,0;15,0;0,0
50014;1740;36,0;36,0;0,0
50015;1751;13,0;13,0;0,0
50016;1767;42,0;42,0;0,0
50017;1773;30,0;30,0;0,0
50018;1774;18,0;18,0;0,0
50019;1775;24,0;34,0;10,0
50020;1784;33,0;38,0;5,0
50021;1829;47,0;47,0;0,0
50022;1861;49,0;49,0;0,0
50023;1906;59,0;59,0;0,0
50024;1924;33,0;38,0;5,0
50025;1934;41,0;41,0;0,0
50026;1940;2,0;7,0;5,0
50027;1959;20,0;20,0;0,0
50028;1963;50,0;60,0;10,0
50029;2045;30,0;35,0;5,0
50030;2057;59,0;64,0;5,0
50031;2102;43,0;48,0;5,0
50032;2120;21,0;21,0;0,0
50033;2126;44,0;44,0;0,0
50034;2170;5,0;5,0;0,0
50035;2205;48,0;53,0;5,0
50036;2211;41,0;41,0;0,0
50037;2219;62,0;62,0;0,0
50038;2365;105,0;105,0;0,0
50039;2428;85,0;90,0;5,0
50040;2489;22,0;37,0;15,0
50041;2515;19,0;29,0;10,0
50042;2599;54,0;59,0;5,0
50043;2648;40,0;45,0;5,0
50044;2696;34,0;34,0;0,0
50045;2734;56,0;61,0;5,0
50046;2818;43,0;43,0;0,0
50047;2819;50,0;50,0;0,0
50048;2876;49,0;54,0;5,0
50049;2928;49,0;49,0;0,0
50050;2944;25,0;35,0;10,0
50051;2946;66,0;66,0;0,0
50052;3010;12,0;12,0;0,0
50053;3079;22,0;27,0;5,0
50054;3086;30,0;35,0;5,0
50055;3093;56,0;61,0;5,0
50056;3095;61,0;66,0;5,0
50057;3135;48,0;53,0;5,0
50058;3153;38,0;38,0;0,0
50059;3186;63,0;78,0;15,0
50060;3293;27,0;27,0;0,0
50061;3311;33,0;43,0;10,0
50062;3320;17,0;17,0;0,0
50063;3340;55,0;55,0;0,0
50064;3386;29,0;39,0;10,0
50065;3399;70,0;75,0;5,0
50066;3404;21,0;26,0;5,0
50067;3409;52,0;57,0;5,0
50068;3512;41,0;41,0;0,0
50069;3522;38,0;38,0;0,0
50070;3526;22,0;32,0;10,0
50071;3552;58,0;68,0;10,0
50072;3611;45,0;45,0;0,0
50073;3675;269,0;289,0;20,0
50074;3683;206,0;226,0;20,0
50075;3702;258,0;258,0;0,0
50076;3751;325,0;325,0;0,0
50077;3757;104,0;124,0;20,0
50078;3789;121,0;121,0;0,0
50079;3802;42,0;42,0;0,0
50080;3803;154,0;154,0;0,0
50081;3816;218,0;233,0;15,0
50082;3823;174,0;174,0;0,0
50083;3825;145,0;145,0;0,0
50084;3861;165,0;165,0;0,0
50085;3886;166,0;181,0;15,0
50086;3893;83,0;83,0;0,0
50087;3915;51,0;61,0;10,0
50088;3937;26,0;26,0;0,0
50089;3955;30,0;30,0;0,0
50090;3962;44,0;44,0;0,0
50091;4061;31,0;31,0;0,0
50092;4063;67,0;67,0;0,0
50093;4081;32,0;32,0;0,0
50094;4090;28,0;28,0;0,0
50095;4121;34,0;34,0;0,0
50096;4157;30,0;40,0;10,0
50097;4159;39,0;39,0;0,0
50098;4170;4,0;14,0;10,0
50099;4189;51,0;51,0;0,0
50100;4267;46,0;46,0;0,0
50101;4296;33,0;41,0;8,0
50102;4314;56,0;56,0;0,0
50103;4326;36,0;44,0;8,0
50104;4341;41,0;41,0;0,0
50105;4425;51,0;51,0;0,0
50106;4429;34,0;42,0;8,0
50107;4435;10,0;10,0;0,0
50108;4443;25,0;25,0;0,0
50109;4453;19,0;19,0;0,0
50110;4473;54,0;54,0;0,0
50111;4544;36,0;36,0;0,0
50112;4573;0,0;0,0;0,0
50113;4607;34,0;34,0;0,0
50114;4618;12,0;20,0;8,0
50115;4627;29,0;29,0;0,0
50116;4658;69,0;69,0;0,0
50117;4659;45,0;45,0;0,0
50118;4675;66,0;66,0;0,0
50119;4713;13,0;13,0;0,0
50120;4718;35,0;43,0;8,0
50121;4722;73,0;73,0;0,0
50122;4723;25,0;25,0;0,0
50123;4740;34,0;34,0;0,0
50124;4745;24,0;24,0;0,0
50125;4758;63,0;63,0;0,0
50126;4769;65,0;65,0;0,0
50127;4793;49,0;49,0;0,0
50128;4813;24,0;24,0;0,0
50129;4874;43,0;59,0;16,0
50130;4878;79,0;79,0;0,0
50131;4985;20,0;20,0;0,0
50132;5013;43,0;43,0;0,0
50133;5025;46,0;58,0;12,0
50134;5034;53,0;53,0;0,0
50135;5069;38,0;44,0;6,0
50136;5084;35,0;41,0;6,0
50137;5111;43,0;43,0;0,0
50138;5112;46,0;46,0;0,0
50139;5158;90,0;96,0;6,0
50140;5170;83,0;83,0;0,0
50141;5182;70,0;76,0;6,0
50142;5188;31,0;31,0;0,0
50143;5194;29,0;29,0;0,0
50144;5234;59,0;59,0;0,0
50145;5238;45,0;45,0;0,0
50146;5246;35,0;35,0;0,0
50147;5295;61,0;71,0;10,0
50148;5305;41,0;41,0;0,0
50149;5308;27,0;27,0;0,0
50150;5409;13,0;13,0;0,0
50151;5439;47,0;47,0;0,0
50152;5460;48,0;48,0;0,0
50153;5478;47,0;47,0;0,0
50154;5500;33,0;33,0;0,0
50155;5535;21,0;26,0;5,0
50156;5540;8,0;8,0;0,0
50157;5546;9,0;9,0;0,0
50158;5565;48,0;48,0;0,0
50159;5574;45,0;45,0;0,0
50160;5577;4,0;4,0;0,0
50161;5578;39,0;39,0;0,0
50162;5609;6,0;6,0;0,0
50163;5656;49,0;49,0;0,0
50164;5664;22,0;27,0;5,0
50165;5714;40,0;40,0;0,0
50166;5723;17,0;22,0;5,0
50167;5747;55,0;60,0;5,0
50168;5820;1,0;1,0;0,0
50169;5838;50,0;50,0;0,0
50170;5865;36,0;41,0;5,0
50171;5873;19,0;19,0;0,0
50172;5886;10,0;15,0;5,0
50173;5939;11,0;16,0;5,0
50174;5946;44,0;54,0;10,0
50175;5980;28,0;28,0;0,0
50176;6020;37,0;37,0;0,0
50177;6118;18,0;18,0;0,0
50178;6132;49,0;49,0;0,0
50179;6137;42,0;42,0;0,0
50180;6142;15,0;20,0;5,0
50181;6265;15,0;20,0;5,0
50182;6298;47,0;52,0;5,0
50183;6335;11,0;11,0;0,0
50184;6336;45,0;45,0;0,0
50185;6349;50,0;50,0;0,0
50186;6380;33,0;33,0;0,0
50187;6405;56,0;61,0;5,0
50188;6413;58,0;68,0;10,0
50189;6423;32,0;32,0;0,0
50190;6497;9,0;9,0;0,0
50191;6790;12,0;12,0;0,0
50192;7010;51,0;51,0;0,0
50193;7026;30,0;30,0;0,0
50194;7138;14,0;14,0;0,0
50195;7183;38,0;38,0;0,0
50196;7206;38,0;48,0;10,0
50197;7344;45,0;45,0;0,0
50198;7460;37,0;47,0;10,0
50199;7543;54,0;54,0;0,0
50200;7564;55,0;60,0;5,0
50201;7570;4,0;19,0;15,0
50202;7595;4,0;4,0;0,0
50203;7672;23,0;23,0;0,0
50204;7675;14,0;14,0;0,0
50205;7751;33,0;33,0;0,0
50206;7771;2,0;2,0;0,0
50207;7873;50,0;50,0;0,0
50208;7992;50,0;70,0;20,0
50209;8062;45,0;45,0;0,0
50210;8181;6,0;6,0;0,0
50211;8266;50,0;55,0;5,0
50212;8274;42,0;42,0;0,0
50213;8372;47,0;52,0;5,0
50214;270;77,0;77,0;0,0
50215;328;149,0;164,0;15,0
50216;483;46,0;76,0;30,0
50217;575;93,0;108,0;15,0
50218;699;117,0;117,0;0,0
50219;849;209,0;209,0;0,0
50220;977;182,0;197,0;15,0
50221;1199;112,0;127,0;15,0
50222;1247;74,0;74,0;0,0
50223;1488;98,0;118,0;20,0
50224;1542;20,0;20,0;0,0
50225;1553;14,0;14,0;0,0
50226;1619;19,0;19,0;0,0
50227;1650;42,0;42,0;0,0
50228;1653;23,0;23,0;0,0
50229;1731;43,0;43,0;0,0
50230;1770;22,0;22,0;0,0
50231;1816;49,0;54,0;5,0
50232;1838;55,0;55,0;0,0
50233;1876;8,0;8,0;0,0
50234;2038;19,0;19,0;0,0
50235;2155;19,0;19,0;0,0
50236;2160;46,0;46,0;0,0
50237;2202;49,0;49,0;0,0
50238;2268;22,0;32,0;10,0
50239;2314;85,0;85,0;0,0
50240;2378;15,0;20,0;5,0
50241;2413;57,0;57,0;0,0
50242;2474;54,0;54,0;0,0
50243;2506;18,0;23,0;5,0
50244;2515;29,0;34,0;5,0
50245;2520;88,0;93,0;5,0
50246;2561;79,0;89,0;10,0
50247;2648;45,0;65,0;20,0
50248;2662;65,0;65,0;0,0
50249;2731;32,0;37,0;5,0
50250;2817;44,0;49,0;5,0
50251;2889;9,0;9,0;0,0
50252;2990;41,0;46,0;5,0
50253;3026;80,0;85,0;5,0
50254;3032;65,0;70,0;5,0
50255;3138;56,0;56,0;0,0
50256;3147;87,0;92,0;5,0
50257;3183;50,0;55,0;5,0
50258;3219;60,0;60,0;0,0
50259;3305;34,0;49,0;15,0
50260;3318;8,0;18,0;10,0
50261;3334;24,0;29,0;5,0
50262;3335;16,0;16,0;0,0
50263;3339;34,0;34,0;0,0
50264;3369;56,0;56,0;0,0
50265;3413;23,0;23,0;0,0
50266;3437;39,0;39,0;0,0
50267;3452;59,0;74,0;15,0
50268;3495;19,0;19,0;0,0
50269;3514;23,0;23,0;0,0
50270;3518;37,0;37,0;0,0
50271;3530;65,0;65,0;0,0
50272;3566;42,0;47,0;5,0
50273;3570;19,0;19,0;0,0
50274;3630;28,0;33,0;5,0
50275;3636;11,0;11,0;0,0
50276;3677;199,0;199,0;0,0
50277;3690;222,0;242,0;20,0
50278;3705;161,0;161,0;0,0
50279;3721;252,0;252,0;0,0
50280;3746;146,0;146,0;0,0
50281;3749;189,0;189,0;0,0
50282;3863;122,0;122,0;0,0
50283;3880;86,0;101,0;15,0
50284;3887;165,0;165,0;0,0
50285;3892;61,0;61,0;0,0
50286;3899;66,0;66,0;0,0
50287;3911;57,0;57,0;0,0
50288;3945;51,0;71,0;20,0
50289;3946;12,0;12,0;0,0
50290;3952;29,0;29,0;0,0
50291;3959;27,0;27,0;0,0
50292;3962;44,0;44,0;0,0
50293;4034;3,0;13,0;10,0
50294;4055;34,0;34,0;0,0
50295;4088;42,0;42,0;0,0
50296;4098;57,0;57,0;0,0
50297;4102;18,0;18,0;0,0
50298;4106;24,0;24,0;0,0
50299;4109;46,0;66,0;20,0
50300;4132;23,0;23,0;0,0
50301;4171;34,0;34,0;0,0
50302;4190;27,0;27,0;0,0
50303;4197;37,0;37,0;0,0
50304;4247;19,0;19,0;0,0
50305;4257;27,0;27,0;0,0
50306;4269;57,0;57,0;0,0
50307;4282;35,0;43,0;8,0
50308;4326;44,0;44,0;0,0
50309;4365;63,0;63,0;0,0
50310;4374;35,0;35,0;0,0
50311;4387;40,0;40,0;0,0
50312;4405;0,0;0,0;0,0
50313;4428;58,0;58,0;0,0
50314;4455;57,0;65,0;8,0
50315;4477;35,0;35,0;0,0
50316;4488;44,0;44,0;0,0
50317;4508;25,0;33,0;8,0
50318;4516;21,0;29,0;8,0
50319;4529;51,0;51,0;0,0
50320;4553;30,0;30,0;0,0
50321;4563;65,0;65,0;0,0
50322;4595;0,0;0,0;0,0
50323;4613;28,0;36,0;8,0
50324;4651;46,0;46,0;0,0
50325;4715;18,0;18,0;0,0
50326;4742;65,0;65,0;0,0
50327;4769;65,0;81,0;16,0
50328;4770;29,0;29,0;0,0
50329;4776;57,0;57,0;0,0
50330;4777;27,0;43,0;16,0
50331;4808;22,0;22,0;0,0
50332;4818;30,0;38,0;8,0
50333;4869;32,0;48,0;16,0
50334;4874;59,0;59,0;0,0
50335;4885;10,0;10,0;0,0
50336;4898;36,0;36,0;0,0
50337;4919;14,0;14,0;0,0
50338;4939;21,0;21,0;0,0
50339;4950;41,0;41,0;0,0
50340;4963;18,0;18,0;0,0
50341;4965;68,0;73,0;5,0
50342;4996;20,0;26,0;6,0
50343;5010;56,0;68,0;12,0
50344;5012;29,0;29,0;0,0
50345;5013;43,0;43,0;0,0
50346;5016;87,0;87,0;0,0
50347;5018;35,0;35,0;0,0
50348;5035;88,0;88,0;0,0
50349;5054;26,0;26,0;0,0
50350;5084;41,0;47,0;6,0
50351;5094;56,0;56,0;0,0
50352;5098;27,0;27,0;0,0
50353;5105;48,0;54,0;6,0
50354;5125;39,0;39,0;0,0
50355;5151;34,0;34,0;0,0
50356;5172;51,0;51,0;0,0
50357;5192;17,0;17,0;0,0
50358;5228;46,0;52,0;6,0
50359;5246;35,0;41,0;6,0
50360;5310;75,0;95,0;20,0
50361;5317;91,0;121,0;30,0
50362;5321;59,0;59,0;0,0
50363;5340;44,0;44,0;0,0
50364;5367;33,0;33,0;0,0
50365;5419;31,0;31,0;0,0
50366;5428;25,0;25,0;0,0
50367;5452;32,0;32,0;0,0
50368;5495;24,0;29,0;5,0
50369;5521;35,0;35,0;0,0
50370;5593;21,0;21,0;0,0
50371;5605;16,0;21,0;5,0
50372;5610;45,0;50,0;5,0
50373;5613;18,0;23,0;5,0
50374;5617;32,0;37,0;5,0
50375;5624;28,0;33,0;5,0
50376;5625;58,0;58,0;0,0
50377;5664;27,0;27,0;0,0
50378;5675;21,0;26,0;5,0
50379;6018;62,0;62,0;0,0
50380;6050;24,0;24,0;0,0
50381;6159;24,0;34,0;10,0
50382;6165;35,0;35,0;0,0
50383;6168;47,0;47,0;0,0
50384;6258;45,0;45,0;0,0
50385;6260;27,0;32,0;5,0
50386;6261;34,0;39,0;5,0
50387;6295;41,0;46,0;5,0
50388;6315;59,0;64,0;5,0
50389;6336;45,0;50,0;5,0
50390;6343;30,0;30,0;0,0
50391;6347;37,0;47,0;10,0
50392;6348;42,0;42,0;0,0
50393;6364;57,0;57,0;0,0
50394;6371;11,0;11,0;0,0
50395;6384;39,0;44,0;5,0
50396;6474;22,0;22,0;0,0
50397;6544;34,0;39,0;5,0
50398;6592;51,0;51,0;0,0
50399;6626;5,0;5,0;0,0
50400;6689;43,0;43,0;0,0
50401;6767;37,0;37,0;0,0
50402;6771;16,0;16,0;0,0
50403;6777;2,0;7,0;5,0
50404;6793;19,0;29,0;10,0
50405;6802;22,0;22,0;0,0
50406;6857;43,0;43,0;0,0
50407;6901;39,0;49,0;10,0
50408;6906;15,0;20,0;5,0
50409;7019;49,0;54,0;5,0
50410;7034;55,0;60,0;5,0
50411;7055;35,0;40,0;5,0
50412;7089;74,0;74,0;0,0
50413;7124;16,0;16,0;0,0
50414;7168;11,0;26,0;15,0
50415;7194;18,0;18,0;0,0
50416;7259;30,0;30,0;0,0
