cancellation_id;order_date;customer_id;segment_id;location_id;arrival_time;finish_cooking;kitchen_time_minutes;wait_time_minutes;max_wait_time_minutes
4007;2024-07-12;5253;5;2;2024-07-12 10:35:00;;;113,54;45,0
4008;2024-07-12;5256;5;2;2024-07-12 11:00:00;;;88,54;45,0
4009;2024-07-12;5764;6;2;2024-07-12 11:09:00;;;122,86;90,0
4010;2024-07-12;5912;6;2;2024-07-12 10:44:00;;;205,28;90,0
4011;2024-07-12;5957;6;2;2024-07-12 10:55:00;;;233,41;90,0
4012;2024-07-12;6063;6;2;2024-07-12 10:14:00;;;277,56;90,0
4013;2024-07-12;6358;6;2;2024-07-12 10:42:00;;;336,1;90,0
4014;2024-07-12;6360;6;2;2024-07-12 14:13:00;;;125,1;90,0
4015;2024-07-12;6425;6;2;2024-07-12 11:06:00;;;318,78;90,0
4016;2024-07-12;6500;6;2;2024-07-12 12:47:00;;;217,78;90,0
4017;2024-07-12;6520;6;2;2024-07-12 12:59:00;;;205,78;90,0
4018;2024-07-12;6662;6;2;2024-07-12 14:55:00;;;145,31;90,0
4019;2024-07-12;6729;6;2;2024-07-12 14:16:00;;;190,72;90,0
4020;2024-07-12;6764;6;2;2024-07-12 12:31:00;;;308,5;90,0
4021;2024-07-12;6854;6;2;2024-07-12 11:23:00;;;376,5;90,0
4022;2024-07-12;6967;6;2;2024-07-12 14:34:00;;;185,5;90,0
4023;2024-07-12;6978;6;2;2024-07-12 15:42:00;;;117,5;90,0
4024;2024-07-12;6988;6;2;2024-07-12 15:09:00;;;150,5;90,0
4025;2024-07-12;7016;6;2;2024-07-12 16:19:00;2024-07-12 17:50:44;91,74;80,5;90,0
4026;2024-07-12;7072;6;2;2024-07-12 15:42:00;;;117,5;90,0
4027;2024-07-12;7077;6;2;2024-07-12 13:02:00;;;277,5;90,0
4028;2024-07-12;7097;6;2;2024-07-12 14:01:00;;;218,5;90,0
4029;2024-07-12;7098;6;2;2024-07-12 13:37:00;;;242,5;90,0
4030;2024-07-12;7190;6;2;2024-07-12 15:24:00;;;149,26;90,0
4031;2024-07-12;7205;6;2;2024-07-12 11:12:00;;;401,26;90,0
4032;2024-07-12;7227;6;2;2024-07-12 13:55:00;;;242,33;90,0
4033;2024-07-12;7234;6;2;2024-07-12 14:20:00;;;217,33;90,0
4034;2024-07-12;7259;6;2;2024-07-12 10:30:00;;;447,33;90,0
4035;2024-07-12;7266;6;2;2024-07-12 12:02:00;;;355,33;90,0
4036;2024-07-12;7274;6;2;2024-07-12 12:17:00;;;340,33;90,0
4037;2024-07-12;7343;6;2;2024-07-12 15:50:00;;;127,33;90,0
4038;2024-07-12;7357;6;2;2024-07-12 16:24:00;;;94,01;90,0
4039;2024-07-12;7392;6;2;2024-07-12 15:14:00;;;166,6;90,0
4040;2024-07-12;7404;6;2;2024-07-12 14:14:00;;;226,6;90,0
4041;2024-07-12;7486;6;2;2024-07-12 12:59:00;;;305,77;90,0
4042;2024-07-12;7627;6;2;2024-07-12 10:31:00;;;470,48;90,0
4043;2024-07-12;7647;6;2;2024-07-12 15:58:00;;;143,48;90,0
4044;2024-07-12;7691;6;2;2024-07-12 16:32:00;;;109,48;90,0
4045;2024-07-12;7695;6;2;2024-07-12 15:39:00;;;162,48;90,0
4046;2024-07-12;7783;6;2;2024-07-12 16:45:00;;;113,96;90,0
4047;2024-07-13;5317;5;3;2024-07-13 10:20:00;;;62,4;45,0
4048;2024-07-14;5275;5;3;2024-07-14 10:18:00;;;129,13;45,0
4049;2024-07-14;5299;5;3;2024-07-14 11:20:00;;;67,13;45,0
4050;2024-07-14;7243;6;2;2024-07-14 10:10:00;;;204,8;90,0
4051;2024-07-14;8126;6;3;2024-07-14 10:51:00;;;122,83;90,0
4052;2024-07-14;8347;6;3;2024-07-14 10:41:00;;;132,83;90,0
4053;2024-07-15;6354;6;2;2024-07-15 12:05:00;;;122,69;90,0
4054;2024-07-15;6356;6;2;2024-07-15 12:08:00;;;119,69;90,0
4055;2024-07-15;6411;6;2;2024-07-15 10:12:00;;;235,69;90,0
4056;2024-07-15;6535;6;2;2024-07-15 11:48:00;;;165,96;90,0
4057;2024-07-15;6797;6;2;2024-07-15 13:32:00;;;136,81;90,0
4058;2024-07-15;6874;6;2;2024-07-15 13:04:00;;;170,89;90,0
4059;2024-07-15;6912;6;2;2024-07-15 11:41:00;;;265,26;90,0
4060;2024-07-15;6923;6;2;2024-07-15 12:30:00;;;216,26;90,0
4061;2024-07-15;6928;6;2;2024-07-15 11:18:00;;;288,26;90,0
4062;2024-07-15;6994;6;2;2024-07-15 13:41:00;;;160,52;90,0
4063;2024-07-15;7022;6;2;2024-07-15 13:30:00;;;173,32;90,0
4064;2024-07-15;7032;6;2;2024-07-15 11:13:00;;;310,32;90,0
4065;2024-07-15;7211;6;2;2024-07-15 10:54:00;;;337,32;90,0
4066;2024-07-15;7252;6;2;2024-07-15 10:17:00;;;384,97;90,0
4067;2024-07-15;7277;6;2;2024-07-15 12:46:00;;;235,97;90,0
4068;2024-07-15;7319;6;2;2024-07-15 13:43:00;;;178,97;90,0
4069;2024-07-15;7402;6;2;2024-07-15 14:31:00;;;130,97;90,0
4070;2024-07-15;7423;6;2;2024-07-15 15:02:00;;;99,97;90,0
4071;2024-07-15;7629;6;2;2024-07-15 14:47:00;;;134,89;90,0
4072;2024-07-15;7684;6;2;2024-07-15 12:58:00;;;243,89;90,0
4073;2024-07-15;7688;6;2;2024-07-15 14:35:00;;;146,89;90,0
4074;2024-07-15;7767;6;2;2024-07-15 10:05:00;;;451,1;90,0
4075;2024-07-15;7772;6;2;2024-07-15 14:47:00;;;169,1;90,0
4076;2024-07-15;8124;6;3;2024-07-15 10:09:00;;;101,01;90,0
4077;2024-07-16;6183;6;2;2024-07-16 10:46:00;;;259,85;90,0
4078;2024-07-16;6215;6;2;2024-07-16 13:48:00;2024-07-16 15:21:07;93,12;77,85;90,0
4079;2024-07-16;6349;6;2;2024-07-16 12:54:00;;;147,3;90,0
4080;2024-07-16;6361;6;2;2024-07-16 10:58:00;;;263,3;90,0
4081;2024-07-16;6505;6;2;2024-07-16 13:42:00;;;117,67;90,0
4082;2024-07-16;6521;6;2;2024-07-16 11:11:00;;;277,32;90,0
4083;2024-07-16;6543;6;2;2024-07-16 14:03:00;;;105,32;90,0
4084;2024-07-16;6616;6;2;2024-07-16 14:41:00;2024-07-16 16:17:44;96,74;83,67;90,0
4085;2024-07-16;6621;6;2;2024-07-16 12:22:00;;;222,67;90,0
4086;2024-07-16;6654;6;2;2024-07-16 12:13:00;;;242,93;90,0
4087;2024-07-16;6760;6;2;2024-07-16 13:58:00;;;181,4;90,0
4088;2024-07-16;6853;6;2;2024-07-16 11:33:00;;;327,93;90,0
4089;2024-07-16;6899;6;2;2024-07-16 12:09:00;;;291,93;90,0
4090;2024-07-16;6915;6;2;2024-07-16 14:42:00;;;138,93;90,0
4091;2024-07-16;6944;6;2;2024-07-16 14:02:00;;;188,2;90,0
4092;2024-07-16;6973;6;2;2024-07-16 12:20:00;;;290,2;90,0
4093;2024-07-16;6975;6;2;2024-07-16 12:48:00;;;262,2;90,0
4094;2024-07-16;7040;6;2;2024-07-16 11:57:00;;;314,51;90,0
4095;2024-07-16;7163;6;2;2024-07-16 15:45:00;;;103,67;90,0
4096;2024-07-16;7175;6;2;2024-07-16 10:47:00;;;401,67;90,0
4097;2024-07-16;7204;6;2;2024-07-16 12:28:00;;;300,67;90,0
4098;2024-07-16;7232;6;2;2024-07-16 15:00:00;;;148,67;90,0
4099;2024-07-16;7342;6;2;2024-07-16 16:14:00;2024-07-16 17:44:01;90,03;77,26;90,0
4100;2024-07-16;7375;6;2;2024-07-16 15:37:00;;;114,26;90,0
4101;2024-07-16;7380;6;2;2024-07-16 13:34:00;;;237,26;90,0
4102;2024-07-16;7451;6;2;2024-07-16 13:02:00;;;279,51;90,0
4103;2024-07-16;7582;6;2;2024-07-16 14:05:00;;;220,27;90,0
4104;2024-07-16;7699;6;2;2024-07-16 15:37:00;;;137,48;90,0
4105;2024-07-16;7735;6;2;2024-07-16 11:33:00;;;381,48;90,0
4106;2024-07-16;7812;6;2;2024-07-16 16:33:00;2024-07-16 18:18:03;105,06;81,48;90,0
4107;2024-07-16;7832;6;2;2024-07-16 13:07:00;;;288,92;90,0
4108;2024-07-16;7920;6;2;2024-07-16 13:33:00;;;262,92;90,0
4109;2024-07-17;6215;6;2;2024-07-17 12:37:00;;;107,68;90,0
4110;2024-07-17;6337;6;2;2024-07-17 11:22:00;;;216,1;90,0
4111;2024-07-17;6420;6;2;2024-07-17 13:48:00;;;135,85;90,0
4112;2024-07-17;6464;6;2;2024-07-17 13:26:00;;;175,23;90,0
4113;2024-07-17;6540;6;2;2024-07-17 11:16:00;;;305,23;90,0
4114;2024-07-17;6677;6;2;2024-07-17 14:53:00;;;90,54;90,0
4115;2024-07-17;6868;6;2;2024-07-17 13:40:00;;;165,62;90,0
4116;2024-07-17;6899;6;2;2024-07-17 11:23:00;;;302,62;90,0
4117;2024-07-17;6920;6;2;2024-07-17 12:32:00;;;233,62;90,0
4118;2024-07-17;7004;6;2;2024-07-17 14:44:00;;;106,4;90,0
4119;2024-07-17;7050;6;2;2024-07-17 11:55:00;;;275,4;90,0
4120;2024-07-17;7070;6;2;2024-07-17 13:53:00;;;157,4;90,0
4121;2024-07-17;7094;6;2;2024-07-17 10:34:00;;;356,4;90,0
4122;2024-07-17;7192;6;2;2024-07-17 14:55:00;;;117,61;90,0
4123;2024-07-17;7203;6;2;2024-07-17 12:01:00;;;291,61;90,0
4124;2024-07-17;7237;6;2;2024-07-17 10:19:00;;;393,61;90,0
4125;2024-07-17;7252;6;2;2024-07-17 14:22:00;;;150,61;90,0
4126;2024-07-17;7303;6;2;2024-07-17 12:04:00;;;288,61;90,0
4127;2024-07-17;7307;6;2;2024-07-17 15:25:00;2024-07-17 17:08:44;103,75;87,61;90,0
4128;2024-07-17;7429;6;2;2024-07-17 10:10:00;;;402,64;90,0
4129;2024-07-17;7433;6;2;2024-07-17 14:47:00;;;125,64;90,0
4130;2024-07-17;7503;6;2;2024-07-17 13:02:00;;;230,64;90,0
4131;2024-07-17;7527;6;2;2024-07-17 14:13:00;;;159,64;90,0
4132;2024-07-17;7603;6;2;2024-07-17 11:17:00;;;338,34;90,0
4133;2024-07-17;7627;6;2;2024-07-17 11:25:00;;;330,34;90,0
4134;2024-07-17;7628;6;2;2024-07-17 14:39:00;;;136,34;90,0
4135;2024-07-17;7701;6;2;2024-07-17 13:17:00;;;234,35;90,0
4136;2024-07-17;7792;6;2;2024-07-17 13:52:00;;;199,35;90,0
4137;2024-07-17;7824;6;2;2024-07-17 11:05:00;;;366,35;90,0
4138;2024-07-17;7840;6;2;2024-07-17 11:48:00;;;323,35;90,0
4139;2024-07-17;7841;6;2;2024-07-17 10:37:00;;;394,35;90,0
4140;2024-07-17;7858;6;2;2024-07-17 14:17:00;;;174,35;90,0
4141;2024-07-17;7859;6;2;2024-07-17 14:16:00;;;175,35;90,0
4142;2024-07-17;7870;6;2;2024-07-17 12:24:00;;;287,35;90,0
4143;2024-07-17;7883;6;2;2024-07-17 14:49:00;;;142,35;90,0
4144;2024-07-17;7901;6;2;2024-07-17 14:08:00;;;183,68;90,0
4145;2024-07-18;6335;6;2;2024-07-18 15:14:00;2024-07-18 16:58:17;104,29;83,54;90,0
4146;2024-07-18;6407;6;2;2024-07-18 14:39:00;;;149,83;90,0
4147;2024-07-18;6410;6;2;2024-07-18 12:30:00;;;278,83;90,0
4148;2024-07-18;6471;6;2;2024-07-18 14:50:00;;;138,83;90,0
4149;2024-07-18;6477;6;2;2024-07-18 16:05:00;2024-07-18 17:38:12;93,21;63,83;90,0
4150;2024-07-18;6742;6;2;2024-07-18 15:04:00;;;158,12;90,0
4151;2024-07-18;6751;6;2;2024-07-18 10:07:00;;;455,12;90,0
4152;2024-07-18;6793;6;2;2024-07-18 10:59:00;;;408,78;90,0
4153;2024-07-18;6822;6;2;2024-07-18 13:11:00;;;276,78;90,0
4154;2024-07-18;6834;6;2;2024-07-18 13:45:00;;;242,78;90,0
4155;2024-07-18;6937;6;2;2024-07-18 13:14:00;;;273,78;90,0
4156;2024-07-18;6961;6;2;2024-07-18 13:35:00;;;257,04;90,0
4157;2024-07-18;7015;6;2;2024-07-18 12:56:00;;;298,29;90,0
4158;2024-07-18;7046;6;2;2024-07-18 14:36:00;;;198,29;90,0
4159;2024-07-18;7073;6;2;2024-07-18 11:31:00;;;383,29;90,0
4160;2024-07-18;7085;6;2;2024-07-18 13:19:00;;;275,29;90,0
4161;2024-07-18;7137;6;2;2024-07-18 12:37:00;;;317,29;90,0
4162;2024-07-18;7249;6;2;2024-07-18 15:04:00;;;170,29;90,0
4163;2024-07-18;7262;6;2;2024-07-18 13:51:00;;;243,29;90,0
4164;2024-07-18;7342;6;2;2024-07-18 14:46:00;;;188,29;90,0
4165;2024-07-18;7379;6;2;2024-07-18 14:37:00;;;204,06;90,0
4166;2024-07-18;7505;6;2;2024-07-18 11:43:00;;;387,15;90,0
4167;2024-07-18;7615;6;2;2024-07-18 16:49:00;2024-07-18 18:29:34;100,58;85,49;90,0
4168;2024-07-18;7724;6;2;2024-07-18 13:46:00;;;268,49;90,0
4169;2024-07-18;7726;6;2;2024-07-18 14:29:00;;;225,49;90,0
4170;2024-07-18;7755;6;2;2024-07-18 11:01:00;;;435,68;90,0
4171;2024-07-18;7780;6;2;2024-07-18 16:40:00;;;96,68;90,0
4172;2024-07-18;7816;6;2;2024-07-18 11:42:00;;;394,68;90,0
4173;2024-07-18;7867;6;2;2024-07-18 16:38:00;;;103,35;90,0
4174;2024-07-18;7871;6;2;2024-07-18 16:28:00;;;113,35;90,0
4175;2024-07-18;8400;6;3;2024-07-18 10:01:00;;;173,63;90,0
4176;2024-07-19;5001;5;2;2024-07-19 10:07:00;;;118,84;45,0
4177;2024-07-19;5039;5;2;2024-07-19 11:14:00;;;67,38;45,0
4178;2024-07-19;5199;5;2;2024-07-19 11:14:00;;;113,53;45,0
4179;2024-07-19;5208;5;2;2024-07-19 10:27:00;;;160,53;45,0
4180;2024-07-19;5737;6;2;2024-07-19 10:22:00;;;229,72;90,0
4181;2024-07-19;5833;6;2;2024-07-19 11:32:00;;;167,46;90,0
4182;2024-07-19;6149;6;2;2024-07-19 10:58:00;;;316,28;90,0
4183;2024-07-19;6199;6;2;2024-07-19 12:00:00;;;256,76;90,0
4184;2024-07-19;6206;6;2;2024-07-19 14:53:00;2024-07-19 16:29:10;96,18;83,76;90,0
4185;2024-07-19;6307;6;2;2024-07-19 14:27:00;;;136,78;90,0
4186;2024-07-19;6397;6;2;2024-07-19 13:43:00;;;189,59;90,0
4187;2024-07-19;6458;6;2;2024-07-19 12:13:00;;;286,99;90,0
4188;2024-07-19;6473;6;2;2024-07-19 15:27:00;;;94,79;90,0
4189;2024-07-19;6520;6;2;2024-07-19 15:19:00;;;102,79;90,0
4190;2024-07-19;6575;6;2;2024-07-19 13:53:00;;;189,86;90,0
4191;2024-07-19;6605;6;2;2024-07-19 10:22:00;;;408,79;90,0
4192;2024-07-19;6611;6;2;2024-07-19 14:45:00;;;152,64;90,0
4193;2024-07-19;6688;6;2;2024-07-19 11:15:00;;;368,28;90,0
4194;2024-07-19;6694;6;2;2024-07-19 11:24:00;;;359,28;90,0
4195;2024-07-19;6773;6;2;2024-07-19 14:17:00;;;195,03;90,0
4196;2024-07-19;6906;6;2;2024-07-19 16:09:00;2024-07-19 17:47:22;98,38;83,03;90,0
4197;2024-07-19;6917;6;2;2024-07-19 15:06:00;;;146,03;90,0
4198;2024-07-19;6944;6;2;2024-07-19 12:46:00;;;286,03;90,0
4199;2024-07-19;7050;6;2;2024-07-19 12:06:00;;;343,73;90,0
4200;2024-07-19;7074;6;2;2024-07-19 13:59:00;;;230,73;90,0
4201;2024-07-19;7147;6;2;2024-07-19 12:11:00;;;338,73;90,0
4202;2024-07-19;7174;6;2;2024-07-19 14:56:00;;;173,73;90,0
4203;2024-07-19;7185;6;2;2024-07-19 14:51:00;;;178,73;90,0
4204;2024-07-19;7192;6;2;2024-07-19 14:14:00;;;215,73;90,0
4205;2024-07-19;7266;6;2;2024-07-19 15:01:00;;;168,73;90,0
4206;2024-07-19;7279;6;2;2024-07-19 11:25:00;;;384,73;90,0
4207;2024-07-19;7328;6;2;2024-07-19 10:34:00;;;435,91;90,0
4208;2024-07-19;7330;6;2;2024-07-19 12:05:00;;;344,91;90,0
4209;2024-07-19;7350;6;2;2024-07-19 16:03:00;;;106,91;90,0
4210;2024-07-19;7378;6;2;2024-07-19 13:06:00;;;283,91;90,0
4211;2024-07-19;7406;6;2;2024-07-19 13:54:00;;;235,91;90,0
4212;2024-07-19;7453;6;2;2024-07-19 11:47:00;;;362,91;90,0
4213;2024-07-19;7531;6;2;2024-07-19 12:16:00;;;333,91;90,0
4214;2024-07-19;7540;6;2;2024-07-19 12:49:00;;;300,91;90,0
4215;2024-07-19;7648;6;2;2024-07-19 14:14:00;;;228,99;90,0
4216;2024-07-19;7692;6;2;2024-07-19 12:25:00;;;349,2;90,0
4217;2024-07-19;7698;6;2;2024-07-19 11:08:00;;;426,2;90,0
4218;2024-07-19;7710;6;2;2024-07-19 16:04:00;;;130,2;90,0
4219;2024-07-19;7739;6;2;2024-07-19 10:40:00;;;454,2;90,0
4220;2024-07-19;7815;6;2;2024-07-19 16:19:00;;;122,7;90,0
4221;2024-07-19;7862;6;2;2024-07-19 14:25:00;;;236,7;90,0
4222;2024-07-19;7908;6;2;2024-07-19 16:27:00;;;114,7;90,0
4223;2024-07-20;5287;5;3;2024-07-20 12:18:00;2024-07-20 13:15:46;57,78;44,06;45,0
4224;2024-07-20;5341;5;3;2024-07-20 10:24:00;;;166,08;45,0
4225;2024-07-20;5348;5;3;2024-07-20 11:38:00;;;92,08;45,0
4226;2024-07-20;5381;5;3;2024-07-20 10:17:00;;;185,51;45,0
4227;2024-07-21;7406;6;2;2024-07-21 11:54:00;2024-07-21 13:34:49;100,82;84,98;90,0
4228;2024-07-21;7701;6;2;2024-07-21 11:06:00;;;132,98;90,0
4229;2024-07-22;6096;6;2;2024-07-22 10:49:00;;;147,19;90,0
4230;2024-07-22;6283;6;2;2024-07-22 12:21:00;;;104,9;90,0
4231;2024-07-22;6321;6;2;2024-07-22 13:00:00;2024-07-22 14:30:07;90,13;77,17;90,0
4232;2024-07-22;6383;6;2;2024-07-22 11:23:00;;;195,4;90,0
4233;2024-07-22;6489;6;2;2024-07-22 11:38:00;;;212,38;90,0
4234;2024-07-22;6527;6;2;2024-07-22 12:34:00;;;156,38;90,0
4235;2024-07-22;6686;6;2;2024-07-22 10:04:00;;;321,84;90,0
4236;2024-07-22;6699;6;2;2024-07-22 13:38:00;;;107,84;90,0
4237;2024-07-22;6708;6;2;2024-07-22 12:09:00;;;196,84;90,0
4238;2024-07-22;6727;6;2;2024-07-22 13:15:00;;;130,84;90,0
4239;2024-07-22;6738;6;2;2024-07-22 10:39:00;;;286,84;90,0
4240;2024-07-22;6805;6;2;2024-07-22 13:53:00;;;92,84;90,0
4241;2024-07-22;6892;6;2;2024-07-22 13:28:00;;;166,05;90,0
4242;2024-07-22;7055;6;2;2024-07-22 12:24:00;;;231,42;90,0
4243;2024-07-22;7056;6;2;2024-07-22 10:37:00;;;338,42;90,0
4244;2024-07-22;7072;6;2;2024-07-22 15:01:00;;;109,55;90,0
4245;2024-07-22;7078;6;2;2024-07-22 12:56:00;;;234,55;90,0
4246;2024-07-22;7161;6;2;2024-07-22 13:24:00;;;207,19;90,0
4247;2024-07-22;7221;6;2;2024-07-22 12:22:00;;;272,12;90,0
4248;2024-07-22;7268;6;2;2024-07-22 11:48:00;;;306,12;90,0
4249;2024-07-22;7390;6;2;2024-07-22 15:11:00;;;119,98;90,0
4250;2024-07-22;7509;6;2;2024-07-22 14:02:00;;;212,79;90,0
4251;2024-07-22;7594;6;2;2024-07-22 12:49:00;;;290,08;90,0
4252;2024-07-22;7657;6;2;2024-07-22 16:31:00;2024-07-22 18:02:46;91,78;74,52;90,0
4253;2024-07-22;7754;6;2;2024-07-22 12:41:00;;;304,52;90,0
4254;2024-07-22;7769;6;2;2024-07-22 10:17:00;;;448,52;90,0
4255;2024-07-22;7801;6;2;2024-07-22 12:21:00;;;324,52;90,0
4256;2024-07-22;7873;6;2;2024-07-22 10:40:00;;;428,65;90,0
4257;2024-07-22;7915;6;2;2024-07-22 14:17:00;;;211,65;90,0
4258;2024-07-23;6236;6;2;2024-07-23 11:14:00;2024-07-23 12:54:08;100,14;77,52;90,0
4259;2024-07-23;6568;6;2;2024-07-23 11:59:00;;;90,97;90,0
4260;2024-07-23;6810;6;2;2024-07-23 12:14:00;;;170,26;90,0
4261;2024-07-23;7102;6;2;2024-07-23 11:35:00;;;273,81;90,0
4262;2024-07-23;7164;6;2;2024-07-23 13:08:00;;;180,81;90,0
4263;2024-07-23;7190;6;2;2024-07-23 12:24:00;;;224,81;90,0
4264;2024-07-23;7245;6;2;2024-07-23 13:35:00;;;157,35;90,0
4265;2024-07-23;7417;6;2;2024-07-23 13:36:00;;;171,0;90,0
4266;2024-07-23;7461;6;2;2024-07-23 10:11:00;;;376,0;90,0
4267;2024-07-23;7588;6;2;2024-07-23 14:28:00;;;121,36;90,0
4268;2024-07-23;7655;6;2;2024-07-23 13:14:00;;;218,05;90,0
4269;2024-07-23;7708;6;2;2024-07-23 11:59:00;;;317,41;90,0
4270;2024-07-23;7843;6;2;2024-07-23 14:25:00;;;187,95;90,0
4271;2024-07-23;7889;6;2;2024-07-23 11:02:00;;;390,95;90,0
4272;2024-07-24;6317;6;2;2024-07-24 11:25:00;2024-07-24 12:57:13;92,22;77,28;90,0
4273;2024-07-24;6518;6;2;2024-07-24 10:16:00;;;189,94;90,0
4274;2024-07-24;6546;6;2;2024-07-24 11:58:00;2024-07-24 13:37:58;99,98;87,94;90,0
4275;2024-07-24;6801;6;2;2024-07-24 11:13:00;;;305,17;90,0
4276;2024-07-24;6893;6;2;2024-07-24 12:44:00;;;214,17;90,0
4277;2024-07-24;6919;6;2;2024-07-24 13:34:00;;;164,17;90,0
4278;2024-07-24;7021;6;2;2024-07-24 11:46:00;;;317,12;90,0
4279;2024-07-24;7035;6;2;2024-07-24 11:50:00;;;315,71;90,0
4280;2024-07-24;7071;6;2;2024-07-24 12:41:00;;;264,71;90,0
4281;2024-07-24;7083;6;2;2024-07-24 15:41:00;2024-07-24 17:14:01;93,02;84,71;90,0
4282;2024-07-24;7133;6;2;2024-07-24 11:37:00;;;328,71;90,0
4283;2024-07-24;7275;6;2;2024-07-24 12:20:00;;;313,82;90,0
4284;2024-07-24;7361;6;2;2024-07-24 15:35:00;;;118,82;90,0
4285;2024-07-24;7362;6;2;2024-07-24 15:33:00;;;120,82;90,0
4286;2024-07-24;7366;6;2;2024-07-24 14:29:00;;;184,82;90,0
4287;2024-07-24;7386;6;2;2024-07-24 14:02:00;;;211,82;90,0
4288;2024-07-24;7470;6;2;2024-07-24 14:15:00;;;215,75;90,0
4289;2024-07-24;7518;6;2;2024-07-24 16:43:00;2024-07-24 18:18:42;95,71;81,04;90,0
4290;2024-07-24;7530;6;2;2024-07-24 16:03:00;;;121,04;90,0
4291;2024-07-24;7694;6;2;2024-07-24 10:57:00;;;429,68;90,0
4292;2024-07-24;7728;6;2;2024-07-24 17:01:00;2024-07-24 18:31:37;90,62;76,43;90,0
4293;2024-07-24;7731;6;2;2024-07-24 15:44:00;;;153,43;90,0
4294;2024-07-24;7849;6;2;2024-07-24 12:43:00;;;334,43;90,0
4295;2024-07-24;7863;6;2;2024-07-24 12:21:00;;;356,43;90,0
4296;2024-07-25;5779;6;2;2024-07-25 11:08:00;2024-07-25 12:45:15;97,25;84,8;90,0
4297;2024-07-25;6009;6;2;2024-07-25 12:59:00;;;150,86;90,0
4298;2024-07-25;6117;6;2;2024-07-25 14:03:00;;;106,06;90,0
4299;2024-07-25;6183;6;2;2024-07-25 13:40:00;;;129,06;90,0
4300;2024-07-25;6261;6;2;2024-07-25 14:34:00;2024-07-25 16:19:21;105,37;86,61;90,0
4301;2024-07-25;6300;6;2;2024-07-25 12:51:00;;;208,22;90,0
4302;2024-07-25;6358;6;2;2024-07-25 14:14:00;;;141,24;90,0
4303;2024-07-25;6419;6;2;2024-07-25 10:57:00;;;356,02;90,0
4304;2024-07-25;6442;6;2;2024-07-25 15:31:00;2024-07-25 17:13:37;102,63;82,02;90,0
4305;2024-07-25;6446;6;2;2024-07-25 11:43:00;;;310,02;90,0
4306;2024-07-25;6512;6;2;2024-07-25 10:54:00;;;359,02;90,0
4307;2024-07-25;6575;6;2;2024-07-25 13:20:00;;;213,02;90,0
4308;2024-07-25;6670;6;2;2024-07-25 14:46:00;;;133,3;90,0
4309;2024-07-25;6721;6;2;2024-07-25 13:25:00;;;214,3;90,0
4310;2024-07-25;6909;6;2;2024-07-25 14:59:00;;;137,02;90,0
4311;2024-07-25;6961;6;2;2024-07-25 13:29:00;;;227,02;90,0
4312;2024-07-25;7129;6;2;2024-07-25 13:09:00;;;259,49;90,0
4313;2024-07-25;7235;6;2;2024-07-25 10:22:00;;;426,49;90,0
4314;2024-07-25;7270;6;2;2024-07-25 11:15:00;;;373,49;90,0
4315;2024-07-25;7292;6;2;2024-07-25 16:19:00;2024-07-25 17:49:40;90,68;69,49;90,0
4316;2024-07-25;7341;6;2;2024-07-25 11:12:00;;;379,47;90,0
4317;2024-07-25;7460;6;2;2024-07-25 12:04:00;;;348,63;90,0
4318;2024-07-25;7487;6;2;2024-07-25 12:26:00;;;326,63;90,0
4319;2024-07-25;7500;6;2;2024-07-25 16:15:00;;;97,63;90,0
4320;2024-07-25;7536;6;2;2024-07-25 15:56:00;;;116,63;90,0
4321;2024-07-25;7639;6;2;2024-07-25 15:02:00;;;195,22;90,0
4322;2024-07-25;7760;6;2;2024-07-25 10:37:00;;;461,8;90,0
4323;2024-07-25;7899;6;2;2024-07-25 12:21:00;;;366,28;90,0
4324;2024-07-25;8277;6;3;2024-07-25 10:04:00;;;144,75;90,0
4325;2024-07-26;5128;5;2;2024-07-26 10:18:00;;;65,42;45,0
4326;2024-07-26;5360;5;3;2024-07-26 10:11:00;;;234,74;45,0
4327;2024-07-26;5364;5;3;2024-07-26 12:20:00;;;105,74;45,0
4328;2024-07-26;5381;5;3;2024-07-26 10:04:00;;;241,74;45,0
4329;2024-07-26;5870;6;2;2024-07-26 10:05:00;;;170,5;90,0
4330;2024-07-26;6029;6;2;2024-07-26 11:51:00;;;121,9;90,0
4331;2024-07-26;6064;6;2;2024-07-26 10:47:00;;;185,9;90,0
4332;2024-07-26;6332;6;2;2024-07-26 13:39:00;;;111,72;90,0
4333;2024-07-26;6385;6;2;2024-07-26 10:28:00;;;412,2;90,0
4334;2024-07-26;6386;6;2;2024-07-26 10:32:00;;;408,2;90,0
4335;2024-07-26;6742;6;2;2024-07-26 13:54:00;;;218,08;90,0
4336;2024-07-26;6773;6;2;2024-07-26 12:16:00;;;316,08;90,0
4337;2024-07-26;6954;6;2;2024-07-26 15:32:00;;;125,95;90,0
4338;2024-07-26;6996;6;2;2024-07-26 13:05:00;;;272,95;90,0
4339;2024-07-26;7033;6;2;2024-07-26 12:31:00;;;306,95;90,0
4340;2024-07-26;7054;6;2;2024-07-26 13:18:00;;;262,15;90,0
4341;2024-07-26;7057;6;2;2024-07-26 12:10:00;;;330,15;90,0
4342;2024-07-26;7058;6;2;2024-07-26 14:23:00;;;197,15;90,0
4343;2024-07-26;7100;6;2;2024-07-26 12:54:00;;;286,15;90,0
4344;2024-07-26;7125;6;2;2024-07-26 13:29:00;;;251,15;90,0
