customer_id;location_id;distance_km
4139;3;19,54
4140;1;1,4
4140;2;17,55
4140;3;20,05
4141;1;0,74
4141;2;16,5
4141;3;18,41
4142;1;1,22
4142;2;16,3
4142;3;18,8
4143;1;0,86
4143;2;16,33
4143;3;18,67
4144;1;1,88
4144;2;17,01
4144;3;19,75
4145;1;0,79
4145;2;16,38
4145;3;18,31
4146;1;0,29
4146;2;17,13
4146;3;19,11
4147;1;0,54
4147;2;17,42
4147;3;19,36
4148;1;1,77
4148;2;15,86
4148;3;17,5
4149;1;0,89
4149;2;17,52
4149;3;19,82
4150;1;0,22
4150;2;16,76
4150;3;18,88
4151;1;0,93
4151;2;17,88
4151;3;19,97
4152;1;1,27
4152;2;16,27
4152;3;18,01
4153;1;0,6
4153;2;16,8
4153;3;19,11
4154;1;0,73
4154;2;16,71
4154;3;18,56
4155;1;0,38
4155;2;16,69
4155;3;18,89
4156;1;1,71
4156;2;17,02
4156;3;18,46
4157;1;0,88
4157;2;17,11
4157;3;18,87
4158;1;1,27
4158;2;16,35
4158;3;18,06
4159;1;0,79
4159;2;16,5
4159;3;18,85
4160;1;0,41
4160;2;16,59
4160;3;18,77
4161;1;0,81
4161;2;17,74
4161;3;19,85
4162;1;1,61
4162;2;17,95
4162;3;20,41
4163;1;0,63
4163;2;16,72
4163;3;19,03
4164;1;0,24
4164;2;17,06
4164;3;19,06
4165;1;0,77
4165;2;17,73
4165;3;19,75
4166;1;0,6
4166;2;16,6
4166;3;18,53
4167;1;0,81
4167;2;17,5
4167;3;19,33
4168;1;0,33
4168;2;16,65
4168;3;18,72
4169;1;0,47
4169;2;16,61
4169;3;18,84
4170;1;1,71
4170;2;16,87
4170;3;18,32
4171;1;0,7
4171;2;17,37
4171;3;19,63
4172;1;0,63
4172;2;16,39
4172;3;18,42
4173;1;0,37
4173;2;17,29
4173;3;19,41
4174;1;1,09
4174;2;17,35
4174;3;19,04
4175;1;0,73
4175;2;16,53
4175;3;18,43
4176;1;0,81
4176;2;17,31
4176;3;19,63
4177;1;0,31
4177;2;17,15
4177;3;19,31
4178;1;1,4
4178;2;17,44
4178;3;19,96
4179;1;0,75
4179;2;17,3
4179;3;19,6
4180;1;0,0
4180;2;16,96
4180;3;19,05
4181;1;1,0
4181;2;15,98
4181;3;18,2
4182;1;1,46
4182;2;17,93
4182;3;20,34
4183;1;1,0
4183;2;16,55
4183;3;18,32
4184;1;0,19
4184;2;17,11
4184;3;19,23
4185;1;0,72
4185;2;17,41
4185;3;19,67
4186;1;1,64
4186;2;16,81
4186;3;18,3
4187;1;0,61
4187;2;16,95
4187;3;19,25
4188;1;0,0
4188;2;16,96
4188;3;19,05
4189;1;1,01
4189;2;16,21
4189;3;18,1
4190;1;0,97
4190;2;17,74
4190;3;19,56
4191;1;0,64
4191;2;16,83
4191;3;18,69
4192;1;0,53
4192;2;17,36
4192;3;19,55
4193;1;0,59
4193;2;16,42
4193;3;18,63
4194;1;0,99
4194;2;16,88
4194;3;18,6
4195;1;1,99
4195;2;16,16
4195;3;17,61
4196;1;1,59
4196;2;16,83
4196;3;18,33
4197;1;0,79
4197;2;16,42
4197;3;18,76
4198;1;1,34
4198;2;16,66
4198;3;19,24
4199;1;0,59
4199;2;16,68
4199;3;18,59
4200;1;0,57
4200;2;17,51
4200;3;19,52
4201;1;1,27
4201;2;16,29
4201;3;18,02
4202;1;0,28
4202;2;16,92
4202;3;18,9
4203;1;1,26
4203;2;16,52
4203;3;18,19
4204;1;0,08
4204;2;16,97
4204;3;19,03
4205;1;0,52
4205;2;17,46
4205;3;19,56
4206;1;0,11
4206;2;16,86
4206;3;18,96
4207;1;0,32
4207;2;16,66
4207;3;18,72
4208;1;1,38
4208;2;16,91
4208;3;19,49
4209;1;0,0
4209;2;16,96
4209;3;19,05
4210;1;0,26
4210;2;17,02
4210;3;19,19
4211;1;0,47
4211;2;16,82
4211;3;19,07
4212;1;1,94
4212;2;17,15
4212;3;18,51
4213;1;0,94
4213;2;16,41
4213;3;18,81
4214;1;0,66
4214;2;17,55
4214;3;19,49
4215;1;0,89
4215;2;17,44
4215;3;19,76
4216;1;0,55
4216;2;17,35
4216;3;19,26
4217;1;1,26
4217;2;16,79
4217;3;19,33
4218;1;0,27
4218;2;16,99
4218;3;19,17
4219;1;0,91
4219;2;16,11
4219;3;18,14
4220;1;1,03
4220;2;17,06
4220;3;18,76
4221;1;0,42
4221;2;16,58
4221;3;18,63
4222;1;1,48
4222;2;16,21
4222;3;17,87
4223;1;0,91
4223;2;17,4
4223;3;19,74
4224;1;1,24
4224;2;16,35
4224;3;18,87
4225;1;0,97
4225;2;16,0
4225;3;18,1
4226;1;0,81
4226;2;16,72
4226;3;18,54
4227;1;0,59
4227;2;16,87
4227;3;19,17
4228;1;0,49
4228;2;16,64
4228;3;18,88
4229;1;1,34
4229;2;16,84
4229;3;19,41
4230;1;0,85
4230;2;17,15
4230;3;19,51
4231;1;0,19
4231;2;16,85
4231;3;18,89
4232;1;0,81
4232;2;17,63
4232;3;19,51
4233;1;1,71
4233;2;17,11
4233;3;18,56
4234;1;1,43
4234;2;17,67
4234;3;20,15
4235;1;0,74
4235;2;17,71
4235;3;19,74
4236;1;0,76
4236;2;17,58
4236;3;19,46
4237;1;1,26
4237;2;16,79
4237;3;19,34
4238;1;1,62
4238;2;17,11
4238;3;19,76
4239;1;0,87
4239;2;16,57
4239;3;18,39
4240;1;0,68
4240;2;17,02
4240;3;19,35
4241;1;0,28
4241;2;17,17
4241;3;19,17
4242;1;1,7
4242;2;17,69
4242;3;20,26
4243;1;0,97
4243;2;16,91
4243;3;18,64
4244;1;1,25
4244;2;16,65
4244;3;19,19
4245;1;0,48
4245;2;17,11
4245;3;19,02
4246;1;0,0
4246;2;16,96
4246;3;19,05
4247;1;1,18
4247;2;16,13
4247;3;17,96
4248;1;0,86
4248;2;17,6
4248;3;19,85
4249;1;1,64
4249;2;16,93
4249;3;18,41
4250;1;0,53
4250;2;16,53
4250;3;18,75
4251;1;0,61
4251;2;16,37
4251;3;18,44
4252;1;0,66
4252;2;16,46
4252;3;18,42
4253;1;0,89
4253;2;16,47
4253;3;18,86
4254;1;0,65
4254;2;17,31
4254;3;19,17
4255;1;1,04
4255;2;17,59
4255;3;19,93
4256;1;0,28
4256;2;16,68
4256;3;18,78
4257;1;0,01
4257;2;16,95
4257;3;19,04
4258;1;1,15
4258;2;16,38
4258;3;18,14
4259;1;16,76
4259;2;1,27
4259;3;8,23
4260;1;17,3
4260;2;0,69
4260;3;7,55
4261;1;17,07
4261;2;0,12
4261;3;6,99
4262;1;16,57
4262;2;0,85
4262;3;6,29
4263;1;16,76
4263;2;0,27
4263;3;6,83
4264;1;16,66
4264;2;0,37
4264;3;6,8
4265;1;17,39
4265;2;1,09
4265;3;5,93
4266;1;16,92
4266;2;1,35
4266;3;8,32
4267;1;16,48
4267;2;0,86
4267;3;7,74
4268;1;17,02
4268;2;0,27
4268;3;6,7
4269;1;16,67
4269;2;0,98
4269;3;7,93
4270;1;17,4
4270;2;0,45
4270;3;6,82
4271;1;16,79
4271;2;1,26
4271;3;5,78
4272;1;16,92
4272;2;1,22
4272;3;5,77
4273;1;18,18
4273;2;1,25
4273;3;7,24
4274;1;18,5
4274;2;1,95
4274;3;5,73
4275;1;17,38
4275;2;2,24
4275;3;4,74
4276;1;16,57
4276;2;1,67
4276;3;8,62
4277;1;16,94
4277;2;0,19
4277;3;6,79
4278;1;17,1
4278;2;1,28
4278;3;5,7
4279;1;16,49
4279;2;0,54
4279;3;7,28
4280;1;16,29
4280;2;1,25
4280;3;8,1
4281;1;17,37
4281;2;1,43
4281;3;8,33
4282;1;16,98
4282;2;0,15
4282;3;7,12
4283;1;17,54
4283;2;1,0
4283;3;7,76
4284;1;16,97
4284;2;0,71
4284;3;7,68
4285;1;16,26
4285;2;1,01
4285;3;6,4
4286;1;17,19
4286;2;0,9
4286;3;7,82
4287;1;16,34
4287;2;1,13
4287;3;6,17
4288;1;16,84
4288;2;0,27
4288;3;7,23
4289;1;16,54
4289;2;0,48
4289;3;7,25
4290;1;17,1
4290;2;0,19
4290;3;7,08
4291;1;17,71
4291;2;1,42
4291;3;8,17
4292;1;17,48
4292;2;0,66
4292;3;6,52
4293;1;17,64
4293;2;0,7
4293;3;6,77
4294;1;16,96
4294;2;0,0
4294;3;6,97
4295;1;17,13
4295;2;0,45
4295;3;6,54
4296;1;16,01
4296;2;1,45
4296;3;8,18
4297;1;17,76
4297;2;0,86
4297;3;6,61
4298;1;15,74
4298;2;1,27
4298;3;6,89
4299;1;17,31
4299;2;0,9
4299;3;6,1
4300;1;17,17
4300;2;0,47
4300;3;6,53
4301;1;17,24
4301;2;0,83
4301;3;7,74
4302;1;16,47
4302;2;1,0
4302;3;6,21
4303;1;17,18
4303;2;0,77
4303;3;6,21
4304;1;16,25
4304;2;0,74
4304;3;6,89
4305;1;16,35
4305;2;1,56
4305;3;8,46
4306;1;16,89
4306;2;1,37
4306;3;8,34
4307;1;17,68
4307;2;0,91
4307;3;6,35
4308;1;16,52
4308;2;0,92
4308;3;6,26
4309;1;16,36
4309;2;0,65
4309;3;7,28
4310;1;15,85
4310;2;1,12
4310;3;7,14
4311;1;17,98
4311;2;1,57
4311;3;5,69
4312;1;17,46
4312;2;0,99
4312;3;6,07
4313;1;17,23
4313;2;0,7
4313;3;7,61
4314;1;15,99
4314;2;1,01
4314;3;6,88
4315;1;17,73
4315;2;1,02
4315;3;6,25
4316;1;16,4
4316;2;0,74
4316;3;6,6
4317;1;15,72
4317;2;1,29
4317;3;7,54
4318;1;16,96
4318;2;0,0
4318;3;6,97
4319;1;16,48
4319;2;0,48
4319;3;7,1
4320;1;17,82
4320;2;1,19
4320;3;7,78
4321;1;17,26
4321;2;1,58
4321;3;5,39
4322;1;17,87
4322;2;1,23
4322;3;7,79
4323;1;17,02
4323;2;0,08
4323;3;6,91
4324;1;17,34
4324;2;1,26
4324;3;5,73
4325;1;17,24
4325;2;0,72
4325;3;7,62
4326;1;17,02
4326;2;1,22
4326;3;5,76
4327;1;16,99
4327;2;1,17
4327;3;5,81
4328;1;16,47
4328;2;1,62
4328;3;8,55
4329;1;17,7
4329;2;0,94
4329;3;6,34
4330;1;17,21
4330;2;1,12
4330;3;5,86
4331;1;17,38
4331;2;0,86
4331;3;6,19
4332;1;16,68
4332;2;0,84
4332;3;7,79
4333;1;16,67
4333;2;1,35
4333;3;8,31
4334;1;16,71
4334;2;1,57
4334;3;8,54
4335;1;17,51
4335;2;1,72
4335;3;8,59
4336;1;16,04
4336;2;0,96
4336;3;6,9
4337;1;16,96
4337;2;0,0
4337;3;6,97
4338;1;17,31
4338;2;0,35
4338;3;6,93
4339;1;17,55
4339;2;1,69
4339;3;5,33
4340;1;18,01
4340;2;1,22
4340;3;7,58
4341;1;17,76
4341;2;1,01
4341;3;6,29
4342;1;16,98
4342;2;0,55
4342;3;7,51
4343;1;17,01
4343;2;1,14
4343;3;5,84
4344;1;17,13
4344;2;0,73
4344;3;6,24
4345;1;16,87
4345;2;0,65
4345;3;6,35
4346;1;16,58
4346;2;0,74
4346;3;7,64
4347;1;16,44
4347;2;0,55
4347;3;6,88
4348;1;17,78
4348;2;0,87
4348;3;6,64
4349;1;16,66
4349;2;0,76
4349;3;6,33
4350;1;17,12
4350;2;1,71
4350;3;5,27
4351;1;16,81
4351;2;0,53
4351;3;6,49
4352;1;17,0
4352;2;0,66
4352;3;6,31
4353;1;17,5
4353;2;1,31
4353;3;5,72
4354;1;17,48
4354;2;1,02
4354;3;7,83
4355;1;16,62
4355;2;1,04
4355;3;7,99
4356;1;18,06
4356;2;1,11
4356;3;7,05
4357;1;17,42
4357;2;0,74
4357;3;6,35
4358;1;17,07
4358;2;0,93
4358;3;7,89
4359;1;17,45
4359;2;0,99
4359;3;6,06
4360;1;16,83
4360;2;0,78
4360;3;6,24
4361;1;17,61
4361;2;0,73
4361;3;7,28
4362;1;16,6
4362;2;0,48
4362;3;6,71
4363;1;16,44
4363;2;0,75
4363;3;6,53
4364;1;17,03
4364;2;1,62
4364;3;5,36
4365;1;17,78
4365;2;1,24
4365;3;5,97
4366;1;16,42
4366;2;0,83
4366;3;6,46
4367;1;15,84
4367;2;1,35
4367;3;6,49
4368;1;17,33
4368;2;1,0
4368;3;7,88
4369;1;17,23
4369;2;0,56
4369;3;7,45
4370;1;17,52
4370;2;1,12
4370;3;5,94
4371;1;15,97
4371;2;1,31
4371;3;6,36
4372;1;16,25
4372;2;0,91
4372;3;7,63
4373;1;16,69
4373;2;0,5
4373;3;7,42
4374;1;16,24
4374;2;1,02
4374;3;6,41
4375;1;17,23
4375;2;0,53
4375;3;7,41
4376;1;16,96
4376;2;0,0
4376;3;6,97
4377;1;17,65
4377;2;0,79
4377;3;6,53
4378;1;17,91
4378;2;1,06
4378;3;7,42
4379;1;17,6
4379;2;1,18
4379;3;5,92
4380;1;17,15
4380;2;0,51
4380;3;7,43
4381;1;17,18
4381;2;2,02
4381;3;4,96
4382;1;17,2
4382;2;1,93
4382;3;5,04
4383;1;17,36
4383;2;0,82
4383;3;6,21
4384;1;16,1
4384;2;0,96
4384;3;7,51
4385;1;16,78
4385;2;0,25
4385;3;7,17
4386;1;17,15
4386;2;0,61
4386;3;6,38
4387;1;17,69
4387;2;1,31
4387;3;8,04
4388;1;16,96
4388;2;0,0
4388;3;6,97
4389;1;17,51
4389;2;1,54
4389;3;5,48
4390;1;16,61
4390;2;0,56
4390;3;7,44
4391;1;16,6
4391;2;1,1
4391;3;6,01
4392;1;17,1
4392;2;1,31
4392;3;5,67
4393;1;16,96
4393;2;0,0
4393;3;6,97
4394;1;17,35
4394;2;1,16
4394;3;8,04
4395;1;17,31
4395;2;1,35
4395;3;8,26
4396;1;16,58
4396;2;2,0
4396;3;8,95
4397;1;17,61
4397;2;0,75
4397;3;6,56
4398;1;16,27
4398;2;0,76
4398;3;6,79
4399;1;17,39
4399;2;0,44
4399;3;7,02
4400;1;16,31
4400;2;0,93
4400;3;6,45
4401;1;16,84
4401;2;1,72
4401;3;8,69
4402;1;16,96
4402;2;0,0
4402;3;6,97
4403;1;16,78
4403;2;0,54
4403;3;7,5
4404;1;16,92
4404;2;0,16
4404;3;7,13
4405;1;16,9
4405;2;1,39
4405;3;5,61
4406;1;17,1
4406;2;0,83
4406;3;6,14
4407;1;16,7
4407;2;0,69
4407;3;6,38
4408;1;16,88
4408;2;2,23
4408;3;4,82
4409;1;17,04
4409;2;0,71
4409;3;7,67
4410;1;16,17
4410;2;0,99
4410;3;7,68
4411;1;17,15
4411;2;0,2
4411;3;7,03
4412;1;17,16
4412;2;0,38
4412;3;7,28
4413;1;17,65
4413;2;0,69
4413;3;7,03
4414;1;17,34
4414;2;1,29
4414;3;5,7
4415;1;16,7
4415;2;0,45
4415;3;6,65
4416;1;17,02
4416;2;1,02
4416;3;7,98
4417;1;18,28
4417;2;1,73
4417;3;5,78
4418;1;16,96
4418;2;0,0
4418;3;6,97
4419;1;17,33
4419;2;1,04
4419;3;5,96
4420;1;16,89
4420;2;1,32
4420;3;8,29
4421;1;16,53
4421;2;0,43
4421;3;7,02
4422;1;17,22
4422;2;1,03
4422;3;5,95
4423;1;16,85
4423;2;0,92
4423;3;7,89
4424;1;16,85
4424;2;1,24
4424;3;5,78
4425;1;16,63
4425;2;1,91
4425;3;5,21
4426;1;16,5
4426;2;0,63
4426;3;7,46
4427;1;16,69
4427;2;0,68
4427;3;7,62
4428;1;16,73
4428;2;0,5
4428;3;6,57
4429;1;16,42
4429;2;0,55
4429;3;7,16
4430;1;17,4
4430;2;0,49
4430;3;6,71
4431;1;17,8
4431;2;1,64
4431;3;5,49
4432;1;16,53
4432;2;1,57
4432;3;5,59
4433;1;17,74
4433;2;1,4
4433;3;5,74
4434;1;16,79
4434;2;0,26
4434;3;6,8
4435;1;17,23
4435;2;0,31
4435;3;7,09
4436;1;17,37
4436;2;0,95
4436;3;6,08
4437;1;17,25
4437;2;1,32
4437;3;8,24
4438;1;16,29
4438;2;0,67
4438;3;7,07
4439;1;17,51
4439;2;0,62
4439;3;7,23
4440;1;17,27
4440;2;0,57
4440;3;6,46
4441;1;16,8
4441;2;0,76
4441;3;7,73
4442;1;15,97
4442;2;1,19
4442;3;7,77
4443;1;16,47
4443;2;0,61
4443;3;6,7
4444;1;16,5
4444;2;0,63
4444;3;6,63
4445;1;17,24
4445;2;1,63
4445;3;5,34
4446;1;17,02
4446;2;1,44
4446;3;5,54
4447;1;16,99
4447;2;0,87
4447;3;6,1
4448;1;16,67
4448;2;0,71
4448;3;7,65
4449;1;16,91
4449;2;1,38
4449;3;5,62
4450;1;17,37
4450;2;0,76
4450;3;7,59
4451;1;17,24
4451;2;1,12
4451;3;8,04
4452;1;16,48
4452;2;0,56
4452;3;6,76
4453;1;17,38
4453;2;0,7
4453;3;6,38
4454;1;17,31
4454;2;1,59
4454;3;5,39
4455;1;17,42
4455;2;0,5
4455;3;7,15
4456;1;17,32
4456;2;0,87
4456;3;7,75
4457;1;17,45
4457;2;1,55
4457;3;5,45
4458;1;16,96
4458;2;0,91
4458;3;6,07
4459;1;17,28
4459;2;0,62
4459;3;7,48
4460;1;17,28
4460;2;0,89
4460;3;7,78
4461;1;17,59
4461;2;0,99
4461;3;6,15
4462;1;16,86
4462;2;0,86
4462;3;7,83
4463;1;17,14
4463;2;1,37
4463;3;5,61
4464;1;16,72
4464;2;0,32
4464;3;6,79
4465;1;17,72
4465;2;0,76
4465;3;6,96
4466;1;16,92
4466;2;0,87
4466;3;6,12
4467;1;17,42
4467;2;1,25
4467;3;8,12
4468;1;16,28
4468;2;0,91
4468;3;7,66
4469;1;16,96
4469;2;0,0
4469;3;6,97
4470;1;17,19
4470;2;0,98
4470;3;7,9
4471;1;16,96
4471;2;0,0
4471;3;6,97
4472;1;17,43
4472;2;0,71
4472;3;7,49
4473;1;16,74
4473;2;0,77
4473;3;7,72
4474;1;17,38
4474;2;0,45
4474;3;7,09
4475;1;17,01
4475;2;1,18
4475;3;5,8
4476;1;16,91
4476;2;0,94
4476;3;7,91
4477;1;16,52
4477;2;0,81
4477;3;7,7
4478;1;16,75
4478;2;0,69
4478;3;6,36
4479;1;17,75
4479;2;0,81
4479;3;6,72
4480;1;16,28
4480;2;1,05
4480;3;6,33
4481;1;17,08
4481;2;0,12
4481;3;6,93
4482;1;17,49
4482;2;0,53
4482;3;6,95
4483;1;16,37
4483;2;0,6
4483;3;7,12
4484;1;16,25
4484;2;1,2
4484;3;6,18
4485;1;16,52
4485;2;0,52
4485;3;7,31
4486;1;16,71
4486;2;1,84
4486;3;5,25
4487;1;17,07
4487;2;0,62
4487;3;7,57
4488;1;17,75
4488;2;0,81
4488;3;6,73
4489;1;17,38
4489;2;0,53
4489;3;6,62
4490;1;16,27
4490;2;2,01
4490;3;5,32
4491;1;16,5
4491;2;0,82
4491;3;7,7
4492;1;16,28
4492;2;0,9
4492;3;6,51
4493;1;17,62
4493;2;0,73
4493;3;7,25
4494;1;16,55
4494;2;0,77
4494;3;7,67
4495;1;16,79
4495;2;1,06
4495;3;5,97
4496;1;16,29
4496;2;1,32
4496;3;8,18
4497;1;16,22
4497;2;0,98
4497;3;6,49
4498;1;16,01
4498;2;0,97
4498;3;6,98
4499;1;16,96
4499;2;1,35
4499;3;5,64
4500;1;17,59
4500;2;1,3
4500;3;8,09
4501;1;17,3
4501;2;0,35
4501;3;6,85
4502;1;16,74
4502;2;1,14
4502;3;8,1
4503;1;17,0
4503;2;1,92
4503;3;8,89
4504;1;16,87
4504;2;0,1
4504;3;6,94
4505;1;16,75
4505;2;2,03
4505;3;5,05
4506;1;16,32
4506;2;0,69
4506;3;6,82
4507;1;17,49
4507;2;1,0
4507;3;6,08
4508;1;17,78
4508;2;1,52
4508;3;5,62
4509;1;16,54
4509;2;1,01
4509;3;6,15
4510;1;16,53
4510;2;0,47
4510;3;6,88
4511;1;16,52
4511;2;0,46
4511;3;6,91
4512;1;16,75
4512;2;1,09
4512;3;8,06
4513;1;16,14
4513;2;1,28
4513;3;6,19
4514;1;17,02
4514;2;1,02
4514;3;7,98
4515;1;16,42
4515;2;0,8
4515;3;6,49
4516;1;17,54
4516;2;0,84
4516;3;7,56
4517;1;17,33
4517;2;0,47
4517;3;7,24
4518;1;17,31
4518;2;1,0
4518;3;6,0
4519;1;17,08
4519;2;0,2
4519;3;7,12
4520;1;16,91
4520;2;0,06
4520;3;7,01
4521;1;16,95
4521;2;0,81
4521;3;6,18
4522;1;16,62
4522;2;1,51
4522;3;8,46
4523;1;16,36
4523;2;0,6
4523;3;7,07
4524;1;16,42
4524;2;0,54
4524;3;7,04
4525;1;17,43
4525;2;0,8
4525;3;7,59
4526;1;16,87
4526;2;0,17
4526;3;6,85
4527;1;17,49
4527;2;0,75
4527;3;7,48
4528;1;19,16
4528;2;7,89
4528;3;0,98
4529;1;18,27
4529;2;5,3
4529;3;1,68
4530;1;18,26
4530;2;5,06
4530;3;1,91
4531;1;18,52
4531;2;5,45
4531;3;1,53
4532;1;20,03
4532;2;8,22
4532;3;1,31
4533;1;18,52
4533;2;6,0
4533;3;0,98
4534;1;18,87
4534;2;6,15
4534;3;0,86
4535;1;18,47
4535;2;6,34
4535;3;0,72
4536;1;19,29
4536;2;7,91
4536;3;0,97
4537;1;18,95
4537;2;5,77
4537;3;1,32
4538;1;19,84
4538;2;6,76
4538;3;1,08
4539;1;18,38
4539;2;7,18
4539;3;0,86
4540;1;20,4
4540;2;8,09
4540;3;1,43
4541;1;18,3
4541;2;6,71
4541;3;0,74
4542;1;18,47
4542;2;6,33
4542;3;0,73
4543;1;18,32
4543;2;5,8
4543;3;1,2
4544;1;18,83
4544;2;5,85
4544;3;1,17
4545;1;19,01
4545;2;6,34
4545;3;0,7
4546;1;19,58
4546;2;6,99
4546;3;0,61
4547;1;18,52
4547;2;4,76
4547;3;2,27
4548;1;18,62
4548;2;6,97
4548;3;0,47
4549;1;18,94
4549;2;7,55
4549;3;0,71
4550;1;19,05
4550;2;6,97
4550;3;0,0
4551;1;18,79
4551;2;6,79
4551;3;0,26
4552;1;19,55
4552;2;6,75
4552;3;0,75
4553;1;17,96
4553;2;5,58
4553;3;1,51
4554;1;19,65
4554;2;7,2
4554;3;0,6
4555;1;17,81
4555;2;6,64
4555;3;1,24
4556;1;19,16
4556;2;6,22
4556;3;0,92
4557;1;18,19
4557;2;6,05
4557;3;1,06
4558;1;19,26
4558;2;6,45
4558;3;0,74
4559;1;17,85
4559;2;5,84
4559;3;1,4
4560;1;18,56
4560;2;6,0
4560;3;0,98
4561;1;19,84
4561;2;7,28
4561;3;0,8
4562;1;18,89
4562;2;6,43
4562;3;0,55
4563;1;19,36
4563;2;6,39
4563;3;0,9
4564;1;19,0
4564;2;7,73
4564;3;0,87
4565;1;19,45
4565;2;6,61
4565;3;0,76
4566;1;19,52
4566;2;7,58
4566;3;0,64
4567;1;18,3
4567;2;6,51
4567;3;0,76
4568;1;19,82
4568;2;6,81
4568;3;1,02
4569;1;18,17
4569;2;5,14
4569;3;1,84
4570;1;18,21
4570;2;5,41
4570;3;1,58
4571;1;19,07
4571;2;7,68
4571;3;0,78
4572;1;18,63
4572;2;7,21
4572;3;0,63
4573;1;18,59
4573;2;6,23
4573;3;0,75
4574;1;17,96
4574;2;5,77
4574;3;1,37
4575;1;19,14
4575;2;8,12
4575;3;1,25
4576;1;18,38
4576;2;5,71
4576;3;1,27
4577;1;19,13
4577;2;6,5
4577;3;0,59
4578;1;18,33
4578;2;7,22
4578;3;0,94
4579;1;19,31
4579;2;7,85
4579;3;0,89
4580;1;19,29
4580;2;7,45
4580;3;0,48
4581;1;20,21
4581;2;8,76
4581;3;1,81
4582;1;18,83
4582;2;5,52
4582;3;1,55
4583;1;19,25
4583;2;8,05
4583;3;1,13
4584;1;18,66
4584;2;7,56
4584;3;0,93
4585;1;20,27
4585;2;8,51
4585;3;1,62
4586;1;18,97
4586;2;6,37
4586;3;0,65
4587;1;19,89
4587;2;7,85
4587;3;0,99
4588;1;18,95
4588;2;6,99
4588;3;0,12
4589;1;18,42
4589;2;5,93
4589;3;1,06
4590;1;19,35
4590;2;8,29
4590;3;1,37
4591;1;18,84
4591;2;6,81
4591;3;0,22
4592;1;18,15
4592;2;5,42
4592;3;1,58
4593;1;18,91
4593;2;6,59
4593;3;0,39
4594;1;19,34
4594;2;8,65
4594;3;1,77
4595;1;18,68
4595;2;7,43
4595;3;0,78
4596;1;18,42
4596;2;6,15
4596;3;0,88
4597;1;19,34
4597;2;8,39
4597;3;1,48
4598;1;19,01
4598;2;6,1
4598;3;0,96
4599;1;18,67
4599;2;7,48
4599;3;0,84
4600;1;17,78
4600;2;5,39
4600;3;1,73
4601;1;19,39
4601;2;8,11
4601;3;1,16
4602;1;19,54
4602;2;6,74
4602;3;0,74
4603;1;19,25
4603;2;7,33
4603;3;0,36
4604;1;18,98
4604;2;6,65
4604;3;0,34
4605;1;18,52
4605;2;5,18
4605;3;1,82
4606;1;20,07
4606;2;8,14
4606;3;1,27
4607;1;19,68
4607;2;7,51
4607;3;0,68
4608;1;20,1
4608;2;7,47
4608;3;1,05
4609;1;20,52
4609;2;9,31
4609;3;2,36
4610;1;19,3
4610;2;6,92
4610;3;0,32
4611;1;18,88
4611;2;8,3
4611;3;1,58
4612;1;17,7
4612;2;5,96
4612;3;1,45
4613;1;19,42
4613;2;8,16
4613;3;1,21
4614;1;18,93
4614;2;6,85
4614;3;0,14
4615;1;18,81
4615;2;6,3
4615;3;0,68
4616;1;18,7
4616;2;7,37
4616;3;0,7
4617;1;18,42
4617;2;6,65
4617;3;0,63
4618;1;18,79
4618;2;5,86
4618;3;1,15
4619;1;18,41
4619;2;6,62
4619;3;0,64
4620;1;19,12
4620;2;6,97
4620;3;0,09
4621;1;18,77
4621;2;6,26
4621;3;0,72
4622;1;18,07
4622;2;6,92
4622;3;1,05
4623;1;19,79
4623;2;8,39
4623;3;1,42
4624;1;19,76
4624;2;7,31
4624;3;0,71
4625;1;19,46
4625;2;7,88
4625;3;0,91
4626;1;19,2
4626;2;8,23
4626;3;1,34
4627;1;20,17
4627;2;7,85
4627;3;1,18
4628;1;19,92
4628;2;7,3
4628;3;0,88
4629;1;18,64
4629;2;5,83
4629;3;1,15
4630;1;19,76
4630;2;8,19
4630;3;1,22
4631;1;18,95
4631;2;6,56
4631;3;0,42
4632;1;19,97
4632;2;7,52
4632;3;0,93
4633;1;19,34
4633;2;6,89
4633;3;0,39
4634;1;19,2
4634;2;5,69
4634;3;1,56
4635;1;19,62
4635;2;7,25
4635;3;0,58
4636;1;19,01
4636;2;7,29
4636;3;0,38
4637;1;19,01
4637;2;6,66
4637;3;0,33
4638;1;18,99
4638;2;6,96
4638;3;0,05
4639;1;19,25
4639;2;7,37
4639;3;0,4
4640;1;18,59
4640;2;7,21
4640;3;0,67
4641;1;18,51
4641;2;5,66
4641;3;1,31
4642;1;19,29
4642;2;7,65
4642;3;0,68
4643;1;19,61
4643;2;6,8
4643;3;0,76
4644;1;18,38
4644;2;6,7
4644;3;0,67
4645;1;20,14
4645;2;8,4
4645;3;1,49
4646;1;20,05
4646;2;8,05
4646;3;1,2
4647;1;19,54
4647;2;7,08
4647;3;0,52
4648;1;18,63
4648;2;6,04
4648;3;0,93
4649;1;18,84
4649;2;5,74
4649;3;1,3
4650;1;19,91
4650;2;8,5
4650;3;1,53
4651;1;18,88
4651;2;6,43
4651;3;0,55
4652;1;19,25
4652;2;5,88
4652;3;1,39
4653;1;19,94
4653;2;7,88
4653;3;1,04
4654;1;18,63
4654;2;6,85
4654;3;0,43
4655;1;18,9
4655;2;7,16
4655;3;0,32
4656;1;19,18
4656;2;7,35
4656;3;0,38
4657;1;18,66
4657;2;6,24
