customer_id;home_location_id;name;age;income;loyalty_points;latitude;longitude
4403;2;Customer 4403;34;432903;10;55,5006;9,7379
4404;2;Customer 4404;28;526809;8;55,5039;9,7397
4405;2;Customer 4405;27;475632;0;55,5176;9,7362
4406;2;Customer 4406;24;526559;43;55,5128;9,7408
4407;2;Customer 4407;39;451731;29;55,5108;9,7349
4408;2;Customer 4408;25;461997;30;55,525;9,7332
4409;2;Customer 4409;28;656895;41;55,499;9,7423
4410;2;Customer 4410;38;400000;28;55,4994;9,7285
4411;2;Customer 4411;24;566387;23;55,5048;9,7433
4412;2;Customer 4412;24;608572;14;55,5025;9,7438
4413;2;Customer 4413;24;472129;20;55,505;9,7512
4414;2;Customer 4414;31;505764;22;55,5168;9,7435
4415;2;Customer 4415;41;519088;3;55,5083;9,7354
4416;2;Customer 4416;24;504209;32;55,4962;9,7422
4417;2;Customer 4417;26;414210;48;55,5169;9,7587
4418;2;Customer 4418;24;400000;8;55,5053;9,7402
4419;2;Customer 4419;33;400000;48;55,5144;9,7441
4420;2;Customer 4420;33;429083;19;55,4934;9,7402
4421;2;Customer 4421;24;400000;29;55,5051;9,7334
4422;2;Customer 4422;28;400000;7;55,5145;9,7424
4423;2;Customer 4423;28;400000;50;55,4971;9,7394
4424;2;Customer 4424;24;589476;9;55,5162;9,7359
4425;2;Customer 4425;28;400000;27;55,5216;9,7305
4426;2;Customer 4426;24;520059;35;55,5011;9,7336
4427;2;Customer 4427;33;549934;34;55,4995;9,7366
4428;2;Customer 4428;28;529623;50;55,509;9,7358
4429;2;Customer 4429;34;643903;26;55,5039;9,7318
4430;2;Customer 4430;24;522360;11;55,5077;9,7467
4431;2;Customer 4431;26;400000;16;55,5189;9,7504
4432;2;Customer 4432;27;615751;28;55,5182;9,73
4433;2;Customer 4433;25;583206;40;55,5166;9,75
4434;2;Customer 4434;37;496096;16;55,5069;9,7371
4435;2;Customer 4435;26;427303;10;55,5042;9,7447
4436;2;Customer 4436;24;478879;11;55,5134;9,7451
4437;2;Customer 4437;24;400000;50;55,4939;9,746
4438;2;Customer 4438;35;562615;27;55,5048;9,7296
4439;2;Customer 4439;40;400000;31;55,5031;9,7493
4440;2;Customer 4440;24;644600;24;55,5099;9,7443
4441;2;Customer 4441;27;542620;43;55,4985;9,7385
4442;2;Customer 4442;24;596009;23;55,4988;9,7253
4443;2;Customer 4443;24;414690;17;55,5081;9,7319
4444;2;Customer 4444;38;493814;39;55,5087;9,7322
4445;2;Customer 4445;26;470474;44;55,52;9,741
4446;2;Customer 4446;24;510318;31;55,5182;9,738
4447;2;Customer 4447;24;563446;14;55,5131;9,739
4448;2;Customer 4448;24;719209;13;55,4993;9,7363
4449;2;Customer 4449;31;490636;0;55,5176;9,7364
4450;2;Customer 4450;24;579031;45;55,4998;9,7475
4451;2;Customer 4451;39;517715;44;55,4958;9,7457
4452;2;Customer 4452;37;496009;47;55,5074;9,7321
4453;2;Customer 4453;24;411293;3;55,5107;9,7459
4454;2;Customer 4454;24;400000;25;55,5195;9,7422
4455;2;Customer 4455;39;400000;49;55,5038;9,7477
4456;2;Customer 4456;29;414786;49;55,4984;9,7468
4457;2;Customer 4457;28;541653;30;55,519;9,7447
4458;2;Customer 4458;43;571669;36;55,5134;9,7384
4459;2;Customer 4459;24;611471;7;55,5007;9,746
4460;2;Customer 4460;24;536149;22;55,498;9,7461
4461;2;Customer 4461;24;508998;1;55,5128;9,7486
4462;2;Customer 4462;32;500077;36;55,4976;9,7395
4463;2;Customer 4463;28;612961;29;55,5176;9,7401
4464;2;Customer 4464;26;589626;31;55,507;9,736
4465;2;Customer 4465;24;647359;7;55,5057;9,7523
4466;2;Customer 4466;29;535652;45;55,513;9,7379
4467;2;Customer 4467;31;459346;7;55,4951;9,7486
4468;2;Customer 4468;37;546383;18;55,4994;9,7302
4469;2;Customer 4469;24;508923;37;55,5053;9,7402
4470;2;Customer 4470;24;490172;14;55,4969;9,7449
4471;2;Customer 4471;25;400000;11;55,5053;9,7402
4472;2;Customer 4472;33;615921;41;55,5008;9,7483
4473;2;Customer 4473;24;578613;46;55,4986;9,7376
4474;2;Customer 4474;24;581916;30;55,5043;9,7471
4475;2;Customer 4475;24;400000;3;55,5159;9,7385
4476;2;Customer 4476;26;523033;20;55,4968;9,7404
4477;2;Customer 4477;28;707377;3;55,4989;9,734
4478;2;Customer 4478;25;401861;32;55,5109;9,7356
4479;2;Customer 4479;24;441629;38;55,5078;9,7523
4480;2;Customer 4480;30;565568;49;55,5116;9,7279
4481;2;Customer 4481;26;461937;25;55,5057;9,742
4482;2;Customer 4482;42;550155;43;55,5057;9,7486
4483;2;Customer 4483;24;724529;8;55,5043;9,7309
4484;2;Customer 4484;26;459082;35;55,5131;9,7271
4485;2;Customer 4485;24;510322;20;55,5025;9,7337
4486;2;Customer 4486;34;567721;16;55,5212;9,7319
4487;2;Customer 4487;24;680768;31;55,4999;9,7426
4488;2;Customer 4488;31;645709;12;55,5077;9,7523
4489;2;Customer 4489;41;577220;48;55,5086;9,7463
4490;2;Customer 4490;32;400000;32;55,5211;9,7248
4491;2;Customer 4491;33;400000;32;55,4989;9,7337
4492;2;Customer 4492;24;400000;48;55,5099;9,7284
4493;2;Customer 4493;24;605053;13;55,503;9,751
4494;2;Customer 4494;24;471196;19;55,4992;9,7345
4495;2;Customer 4495;24;578292;4;55,5145;9,7355
4496;2;Customer 4496;36;400000;26;55,4947;9,7307
4497;2;Customer 4497;24;699070;17;55,5103;9,7274
4498;2;Customer 4498;34;461953;12;55,506;9,7249
4499;2;Customer 4499;32;400000;22;55,5174;9,7372
4500;2;Customer 4500;27;505410;37;55,4954;9,7513
4501;2;Customer 4501;29;416605;24;55,5064;9,7454
4502;2;Customer 4502;24;441479;27;55,4952;9,7378
4503;2;Customer 4503;31;711290;30;55,488;9,742
4504;2;Customer 4504;37;492718;19;55,5056;9,7388
4505;2;Customer 4505;33;622901;23;55,5229;9,732
4506;2;Customer 4506;24;494138;29;55,507;9,7297
4507;2;Customer 4507;33;523843;20;55,5134;9,747
4508;2;Customer 4508;24;576039;9;55,5177;9,7504
4509;2;Customer 4509;26;413094;44;55,513;9,7318
4510;2;Customer 4510;40;400000;17;55,5063;9,7331
4511;2;Customer 4511;30;424822;0;55,506;9,733
4512;2;Customer 4512;24;474842;20;55,4955;9,738
4513;2;Customer 4513;28;563140;7;55,5132;9,7253
4514;2;Customer 4514;24;445491;37;55,4962;9,7422
4515;2;Customer 4515;24;546685;27;55,51;9,7305
4516;2;Customer 4516;24;472270;13;55,5002;9,7501
4517;2;Customer 4517;28;400000;24;55,5029;9,7464
4518;2;Customer 4518;24;497246;1;55,514;9,7439
4519;2;Customer 4519;39;610761;32;55,5039;9,7423
4520;2;Customer 4520;24;476082;34;55,505;9,7395
4521;2;Customer 4521;24;639772;38;55,5125;9,7385
4522;2;Customer 4522;24;511293;44;55,492;9,736
4523;2;Customer 4523;24;415550;23;55,5047;9,7307
4524;2;Customer 4524;24;538640;0;55,5049;9,7317
4525;2;Customer 4525;24;443784;8;55,4998;9,7484
4526;2;Customer 4526;34;400000;6;55,5064;9,7385
4527;2;Customer 4527;24;512002;39;55,5009;9,7492
4528;3;Customer 4528;26;443603;10;55,5762;9,7363
4529;3;Customer 4529;24;447261;27;55,5529;9,7406
4530;3;Customer 4530;24;493673;12;55,5508;9,742
4531;3;Customer 4531;24;455089;50;55,5543;9,7439
4532;3;Customer 4532;41;525467;42;55,5791;9,7492
4533;3;Customer 4533;24;503878;29;55,5592;9,7402
4534;3;Customer 4534;31;508950;27;55,5605;9,7452
4535;3;Customer 4535;24;490552;37;55,5623;9,7367
4536;3;Customer 4536;31;569717;46;55,5765;9,7384
4537;3;Customer 4537;26;452098;33;55,5569;9,7494
4538;3;Customer 4538;28;511014;31;55,5652;9,7584
4539;3;Customer 4539;26;400000;0;55,5695;9,7286
4540;3;Customer 4540;25;656461;18;55,5774;9,7576
4541;3;Customer 4541;27;615787;9;55,5655;9,7311
4542;3;Customer 4542;24;479449;4;55,5622;9,7368
4543;3;Customer 4543;33;400000;45;55,5575;9,738
4544;3;Customer 4544;24;481639;12;55,5578;9,7467
4545;3;Customer 4545;25;772369;13;55,5622;9,7463
4546;3;Customer 4546;29;512024;0;55,5678;9,7517
4547;3;Customer 4547;33;479331;33;55,5479;9,7483
4548;3;Customer 4548;24;696603;48;55,5679;9,7345
4549;3;Customer 4549;26;539628;29;55,5731;9,7353
4550;3;Customer 4550;26;410868;48;55,568;9,742
4551;3;Customer 4551;28;528023;8;55,5664;9,739
4552;3;Customer 4552;24;435366;1;55,5656;9,7531
4553;3;Customer 4553;30;490194;30;55,5554;9,7334
4554;3;Customer 4554;27;400000;48;55,5698;9,7511
4555;3;Customer 4555;33;560764;37;55,5642;9,7234
4556;3;Customer 4556;27;445931;19;55,561;9,7499
4557;3;Customer 4557;24;566440;18;55,5596;9,7341
4558;3;Customer 4558;24;465696;45;55,5631;9,75
4559;3;Customer 4559;24;465266;43;55,5575;9,7299
4560;3;Customer 4560;24;461933;1;55,5592;9,7409
4561;3;Customer 4561;39;522648;5;55,5703;9,7541
4562;3;Customer 4562;34;400000;23;55,5631;9,7434
4563;3;Customer 4563;31;400000;49;55,5624;9,7522
4564;3;Customer 4564;35;452821;20;55,5747;9,7349
4565;3;Customer 4565;27;644260;14;55,5644;9,7522
4566;3;Customer 4566;32;513513;31;55,5734;9,7455
4567;3;Customer 4567;29;613769;40;55,5637;9,7327
4568;3;Customer 4568;30;702809;46;55,5657;9,7577
4569;3;Customer 4569;26;441635;4;55,5515;9,7399
4570;3;Customer 4570;37;400000;24;55,5539;9,7388
4571;3;Customer 4571;24;489154;15;55,5743;9,7365
4572;3;Customer 4572;24;472863;29;55,57;9,7326
4573;3;Customer 4573;28;484021;0;55,5614;9,7396
4574;3;Customer 4574;29;550727;45;55,557;9,7322
4575;3;Customer 4575;24;400000;30;55,5782;9,7339
4576;3;Customer 4576;28;555309;40;55,5567;9,7397
4577;3;Customer 4577;35;443581;18;55,5636;9,7472
4578;3;Customer 4578;24;400000;10;55,5698;9,7275
4579;3;Customer 4579;27;612792;24;55,5759;9,7393
4580;3;Customer 4580;24;510655;37;55,5723;9,7425
4581;3;Customer 4581;24;400000;27;55,584;9,7476
4582;3;Customer 4582;27;518252;23;55,5547;9,749
4583;3;Customer 4583;30;423824;39;55,5777;9,7364
4584;3;Customer 4584;37;400000;26;55,573;9,7303
4585;3;Customer 4585;28;575202;6;55,5816;9,7512
4586;3;Customer 4586;24;538555;50;55,5625;9,7455
4587;3;Customer 4587;24;510642;16;55,5757;9,75
4588;3;Customer 4588;30;471568;29;55,5682;9,7401
4589;3;Customer 4589;28;506615;35;55,5586;9,7388
4590;3;Customer 4590;34;583603;0;55,5798;9,736
4591;3;Customer 4591;24;400000;44;55,5665;9,7396
4592;3;Customer 4592;26;400000;40;55,554;9,7378
4593;3;Customer 4593;34;489053;39;55,5645;9,7426
4594;3;Customer 4594;33;616927;44;55,583;9,7325
4595;3;Customer 4595;24;608419;0;55,572;9,7317
4596;3;Customer 4596;27;477712;15;55,5606;9,7373
4597;3;Customer 4597;27;400000;31;55,5807;9,7349
4598;3;Customer 4598;24;455455;25;55,56;9,748
4599;3;Customer 4599;28;415687;33;55,5724;9,7312
4600;3;Customer 4600;40;409981;23;55,5535;9,7316
4601;3;Customer 4601;33;400188;39;55,5782;9,7384
4602;3;Customer 4602;24;400000;27;55,5655;9,7529
4603;3;Customer 4603;24;666122;33;55,5712;9,7426
4604;3;Customer 4604;27;444119;17;55,5651;9,7433
4605;3;Customer 4605;40;571389;22;55,5517;9,7457
4606;3;Customer 4606;32;543508;7;55,5783;9,7507
4607;3;Customer 4607;28;516245;26;55,5726;9,7492
4608;3;Customer 4608;27;488516;27;55,5718;9,7573
4609;3;Customer 4609;31;477589;11;55,589;9,7479
4610;3;Customer 4610;24;603751;34;55,5674;9,747
4611;3;Customer 4611;24;769702;27;55,5796;9,7275
4612;3;Customer 4612;30;629292;27;55,5583;9,7266
4613;3;Customer 4613;24;400000;20;55,5787;9,7384
4614;3;Customer 4614;29;449031;16;55,5669;9,741
4615;3;Customer 4615;24;400000;41;55,5619;9,743
4616;3;Customer 4616;24;657163;20;55,5714;9,7326
4617;3;Customer 4617;32;565532;24;55,565;9,7336
4618;3;Customer 4618;31;633265;4;55,5579;9,7458
4619;3;Customer 4619;24;400000;34;55,5647;9,7335
4620;3;Customer 4620;27;570211;28;55,568;9,7434
4621;3;Customer 4621;24;498278;37;55,5616;9,7426
4622;3;Customer 4622;34;593026;48;55,567;9,7254
4623;3;Customer 4623;24;506715;38;55,5807;9,7433
4624;3;Customer 4624;28;468770;4;55,5707;9,7522
4625;3;Customer 4625;24;490834;48;55,5761;9,7418
4626;3;Customer 4626;24;400000;41;55,5792;9,734
4627;3;Customer 4627;24;400000;13;55,5754;9,7554
4628;3;Customer 4628;29;444115;16;55,5704;9,7554
4629;3;Customer 4629;35;440168;6;55,5577;9,7434
4630;3;Customer 4630;24;440547;13;55,5789;9,7445
4631;3;Customer 4631;33;400000;33;55,5643;9,7434
4632;3;Customer 4632;31;400000;4;55,5724;9,7545
4633;3;Customer 4633;29;409009;17;55,5671;9,7479
4634;3;Customer 4634;28;400000;11;55,5559;9,7544
4635;3;Customer 4635;29;467042;14;55,5703;9,7503
4636;3;Customer 4636;35;440027;38;55,5709;9,7388
4637;3;Customer 4637;24;442114;40;55,5652;9,7438
4638;3;Customer 4638;25;569406;8;55,5679;9,7411
4639;3;Customer 4639;42;483933;3;55,5716;9,7423
4640;3;Customer 4640;28;557108;24;55,57;9,732
4641;3;Customer 4641;37;400000;29;55,5562;9,7423
4642;3;Customer 4642;24;400000;8;55,5741;9,7408
4643;3;Customer 4643;24;566794;28;55,566;9,7536
4644;3;Customer 4644;24;457488;8;55,5654;9,7324
4645;3;Customer 4645;24;620691;19;55,5806;9,7497
4646;3;Customer 4646;25;455974;33;55,5774;9,7513
4647;3;Customer 4647;24;400000;38;55,5687;9,7502
4648;3;Customer 4648;24;573913;31;55,5596;9,7418
4649;3;Customer 4649;24;492381;26;55,5568;9,7475
4650;3;Customer 4650;28;424057;33;55,5817;9,7443
4651;3;Customer 4651;30;400000;22;55,5631;9,7433
4652;3;Customer 4652;24;400000;21;55,5576;9,7541
4653;3;Customer 4653;32;400000;31;55,5759;9,7507
4654;3;Customer 4654;24;418456;5;55,5668;9,7355
4655;3;Customer 4655;24;440468;12;55,5697;9,7379
4656;3;Customer 4656;30;633514;27;55,5714;9,7413
4657;3;Customer 4657;36;400000;17;55,5614;9,7408
4658;3;Customer 4658;24;400000;21;55,5676;9,744
4659;3;Customer 4659;41;446710;29;55,572;9,7317
4660;3;Customer 4660;26;792242;31;55,5778;9,7484
4661;3;Customer 4661;24;409699;40;55,5817;9,7349
4662;3;Customer 4662;24;511244;33;55,5644;9,7296
4663;3;Customer 4663;36;476786;48;55,5603;9,7449
4664;3;Customer 4664;24;400000;10;55,5669;9,7485
4665;3;Customer 4665;24;418918;47;55,5592;9,7401
4666;3;Customer 4666;25;560103;20;55,557;9,7364
4667;3;Customer 4667;39;400000;49;55,5726;9,7345
4668;3;Customer 4668;41;457860;25;55,5775;9,7399
4669;3;Customer 4669;40;406688;14;55,5653;9,7522
4670;3;Customer 4670;24;453288;19;55,5693;9,7308
4671;3;Customer 4671;33;447180;37;55,5709;9,7577
4672;3;Customer 4672;32;605151;13;55,5692;9,755
4673;3;Customer 4673;24;736465;17;55,5637;9,7315
4674;3;Customer 4674;25;616672;9;55,5745;9,7324
4675;3;Customer 4675;38;419474;42;55,581;9,7486
4676;3;Customer 4676;45;551572;8;55,5739;9,7342
4677;3;Customer 4677;27;572280;6;55,5712;9,7378
4678;3;Customer 4678;24;456895;2;55,5633;9,752
4679;3;Customer 4679;26;484723;20;55,57;9,7512
4680;3;Customer 4680;24;474652;47;55,5711;9,7324
4681;3;Customer 4681;27;400000;46;55,5786;9,7325
4682;3;Customer 4682;30;543637;29;55,5659;9,755
4683;3;Customer 4683;24;464290;15;55,5703;9,7473
4684;3;Customer 4684;24;647545;44;55,5669;9,7441
4685;3;Customer 4685;30;555777;11;55,5708;9,748
4686;3;Customer 4686;28;582453;15;55,5565;9,7338
4687;3;Customer 4687;33;400000;38;55,5638;9,7454
4688;3;Customer 4688;27;547461;39;55,5702;9,7529
4689;3;Customer 4689;36;569323;3;55,5794;9,7415
4690;3;Customer 4690;24;511320;43;55,5678;9,7428
4691;3;Customer 4691;32;524670;12;55,56;9,7411
4692;3;Customer 4692;27;441607;17;55,5746;9,7445
4693;3;Customer 4693;41;406909;36;55,5778;9,7385
4694;3;Customer 4694;31;635551;20;55,559;9,7353
4695;3;Customer 4695;24;681085;26;55,5625;9,7451
4696;3;Customer 4696;24;511789;3;55,5829;9,7334
4697;3;Customer 4697;42;438047;45;55,562;9,7318
4698;3;Customer 4698;24;432960;48;55,5816;9,7458
4699;3;Customer 4699;32;417353;47;55,5591;9,7515
4700;3;Customer 4700;24;596157;18;55,5656;9,7455
4701;3;Customer 4701;33;400000;40;55,5566;9,7347
4702;3;Customer 4702;32;538693;38;55,5826;9,7412
4703;3;Customer 4703;24;400000;14;55,5824;9,7559
4704;3;Customer 4704;33;573454;10;55,5794;9,7372
4705;3;Customer 4705;26;526135;31;55,5665;9,7386
4706;3;Customer 4706;24;433256;8;55,5782;9,7474
4707;3;Customer 4707;29;559499;0;55,5626;9,7335
4708;3;Customer 4708;31;515234;17;55,5687;9,748
4709;3;Customer 4709;24;495707;29;55,5722;9,7264
4710;3;Customer 4710;39;484258;0;55,5583;9,7401
4711;3;Customer 4711;27;461269;27;55,561;9,7556
4712;3;Customer 4712;24;530215;11;55,5674;9,7356
4713;3;Customer 4713;24;428724;13;55,5624;9,7373
4714;3;Customer 4714;24;577105;38;55,5726;9,7316
4715;3;Customer 4715;35;443413;10;55,5692;9,7482
4716;3;Customer 4716;29;405341;50;55,5837;9,7447
4717;3;Customer 4717;24;400000;21;55,56;9,7319
4718;3;Customer 4718;24;523748;11;55,5757;9,733
4719;3;Customer 4719;31;661038;6;55,5764;9,7374
4720;3;Customer 4720;30;538000;31;55,5517;9,7439
4721;3;Customer 4721;24;451512;15;55,5638;9,7447
4722;3;Customer 4722;24;632177;49;55,563;9,7514
4723;3;Customer 4723;27;486056;17;55,5683;9,7301
4724;3;Customer 4724;30;577832;13;55,5781;9,7387
4725;3;Customer 4725;45;636041;16;55,5811;9,7436
4726;3;Customer 4726;24;435276;31;55,5672;9,7321
4727;3;Customer 4727;24;627869;0;55,5541;9,7382
4728;3;Customer 4728;27;406569;1;55,5768;9,7455
4729;3;Customer 4729;28;630319;4;55,5541;9,7324
4730;3;Customer 4730;27;490651;28;55,5792;9,7398
4731;3;Customer 4731;38;576451;49;55,5678;9,7423
4732;3;Customer 4732;34;488431;4;55,5591;9,7436
4733;3;Customer 4733;26;551449;36;55,5662;9,7416
4734;3;Customer 4734;24;506591;20;55,5519;9,7409
4735;3;Customer 4735;24;577789;48;55,5589;9,7429
4736;3;Customer 4736;28;400000;1;55,5733;9,7443
4737;3;Customer 4737;24;519402;31;55,5741;9,7494
4738;3;Customer 4738;36;495631;24;55,5815;9,7415
4739;3;Customer 4739;24;557180;4;55,5718;9,7449
4740;3;Customer 4740;24;472308;18;55,5643;9,7522
4741;3;Customer 4741;26;554248;12;55,5825;9,7412
4742;3;Customer 4742;27;473989;41;55,5761;9,735
4743;3;Customer 4743;30;400000;40;55,5852;9,7401
4744;3;Customer 4744;24;415713;9;55,557;9,7517
4745;3;Customer 4745;24;578946;24;55,5709;9,7378
4746;3;Customer 4746;24;468380;35;55,5679;9,7379
4747;3;Customer 4747;24;400000;29;55,5709;9,7493
4748;3;Customer 4748;24;469266;42;55,5783;9,7393
4749;3;Customer 4749;24;762940;9;55,5678;9,7427
4750;3;Customer 4750;31;568629;11;55,5615;9,7441
4751;3;Customer 4751;24;563223;21;55,5693;9,7588
4752;3;Customer 4752;32;519158;17;55,5716;9,7432
4753;3;Customer 4753;28;439662;29;55,5611;9,7372
4754;3;Customer 4754;28;400000;24;55,5784;9,7332
4755;3;Customer 4755;30;496826;47;55,5646;9,745
4756;3;Customer 4756;24;402449;9;55,5856;9,7445
4757;3;Customer 4757;30;400000;30;55,563;9,7371
4758;3;Customer 4758;24;635818;39;55,5776;9,7477
4759;3;Customer 4759;24;400000;47;55,5697;9,7529
4760;3;Customer 4760;24;477663;2;55,5552;9,7333
4761;3;Customer 4761;25;578617;34;55,5554;9,7407
4762;3;Customer 4762;32;577879;46;55,584;9,7558
4763;3;Customer 4763;24;516369;18;55,5652;9,7445
4764;3;Customer 4764;36;512727;33;55,5618;9,7355
4765;3;Customer 4765;40;430511;3;55,5649;9,7473
4766;3;Customer 4766;24;639378;24;55,567;9,7537
4767;3;Customer 4767;34;408091;15;55,5759;9,7431
4768;3;Customer 4768;32;426184;27;55,5748;9,7401
4769;3;Customer 4769;25;524442;41;55,5563;9,7503
4770;3;Customer 4770;24;405592;21;55,572;9,7403
4771;3;Customer 4771;24;522395;2;55,577;9,7422
4772;3;Customer 4772;24;434626;9;55,5708;9,7375
4773;3;Customer 4773;27;411565;12;55,5687;9,7231
4774;3;Customer 4774;24;530478;20;55,5624;9,7453
4775;3;Customer 4775;24;561394;6;55,568;9,742
4776;3;Customer 4776;24;418793;49;55,5638;9,7485
4777;3;Customer 4777;32;575054;3;55,566;9,7539
4778;3;Customer 4778;24;400000;15;55,5698;9,7415
4779;3;Customer 4779;32;439510;25;55,5725;9,7445
4780;3;Customer 4780;28;700286;16;55,5653;9,7489
4781;3;Customer 4781;24;400000;42;55,5751;9,7356
4782;3;Customer 4782;24;640145;0;55,5588;9,7362
4783;3;Customer 4783;24;487431;30;55,5759;9,7431
4784;3;Customer 4784;27;669513;8;55,5672;9,7432
4785;3;Customer 4785;24;427316;0;55,5677;9,7462
4786;3;Customer 4786;24;717842;24;55,5632;9,7362
4787;3;Customer 4787;27;451585;32;55,5623;9,7355
4788;3;Customer 4788;27;440779;13;55,5561;9,7352
4789;3;Customer 4789;29;503550;11;55,5618;9,7402
4790;3;Customer 4790;27;472016;42;55,5611;9,7521
4791;3;Customer 4791;31;654963;30;55,5742;9,7281
4792;3;Customer 4792;26;421146;19;55,5797;9,7313
4793;3;Customer 4793;31;511356;25;55,5576;9,7462
4794;3;Customer 4794;39;424867;26;55,5656;9,7382
4795;3;Customer 4795;27;422968;37;55,5663;9,7296
4796;3;Customer 4796;24;548753;22;55,5966;9,752
4797;3;Customer 4797;35;400000;34;55,5669;9,7486
4798;3;Customer 4798;24;439738;43;55,5747;9,7309
4799;3;Customer 4799;35;417855;14;55,5633;9,7351
4800;3;Customer 4800;24;533471;9;55,5727;9,7413
4801;3;Customer 4801;24;477875;27;55,5524;9,737
4802;3;Customer 4802;35;434918;18;55,5763;9,7457
4803;3;Customer 4803;24;500971;22;55,572;9,7462
4804;3;Customer 4804;45;439117;33;55,5675;9,7416
4805;3;Customer 4805;33;502060;46;55,568;9,742
4806;3;Customer 4806;24;400000;12;55,5821;9,7384
4807;3;Customer 4807;24;400000;30;55,5542;9,7512
4808;3;Customer 4808;24;400000;22;55,5573;9,7353
4809;3;Customer 4809;24;518020;12;55,5728;9,7446
4810;3;Customer 4810;24;400000;15;55,561;9,7424
4811;3;Customer 4811;28;523661;40;55,5627;9,7364
4812;3;Customer 4812;24;542874;29;55,5605;9,7528
4813;3;Customer 4813;36;678998;0;55,5607;9,7422
4814;3;Customer 4814;24;487282;10;55,5626;9,7304
4815;3;Customer 4815;24;426533;8;55,5631;9,7338
4816;3;Customer 4816;24;591825;12;55,5684;9,7262
4817;3;Customer 4817;25;556465;30;55,5832;9,7421
4818;3;Customer 4818;26;449188;6;55,5726;9,7403
4819;3;Customer 4819;25;612256;2;55,5631;9,7421
4820;3;Customer 4820;24;619283;23;55,5538;9,7512
4821;3;Customer 4821;29;400000;28;55,5621;9,7404
4822;3;Customer 4822;24;400000;43;55,568;9,742
4823;3;Customer 4823;37;400000;7;55,5733;9,7486
4824;3;Customer 4824;39;499367;28;55,559;9,7469
4825;3;Customer 4825;24;726144;23;55,5734;9,737
4826;3;Customer 4826;29;549969;16;55,5836;9,7475
4827;3;Customer 4827;25;500032;9;55,5553;9,743
4828;3;Customer 4828;35;400000;23;55,5645;9,7311
4829;3;Customer 4829;27;748568;11;55,5743;9,757
4830;3;Customer 4830;24;552109;11;55,5634;9,7486
4831;3;Customer 4831;27;644143;37;55,5791;9,7427
4832;3;Customer 4832;25;439681;4;55,5587;9,7343
4833;3;Customer 4833;24;400000;30;55,5765;9,7377
4834;3;Customer 4834;35;598062;33;55,564;9,7385
4835;3;Customer 4835;35;493730;35;55,575;9,7393
4836;3;Customer 4836;49;537384;22;55,5593;9,7476
4837;3;Customer 4837;25;409813;3;55,5705;9,7552
4838;3;Customer 4838;24;518723;39;55,5847;9,7358
4839;3;Customer 4839;25;630034;11;55,5647;9,7457
4840;3;Customer 4840;24;581748;40;55,5725;9,7561
4841;3;Customer 4841;40;478614;36;55,5675;9,7443
4842;3;Customer 4842;24;538325;49;55,5618;9,7343
4843;3;Customer 4843;25;522256;15;55,565;9,7336
4844;3;Customer 4844;36;448841;2;55,5594;9,7508
4845;3;Customer 4845;26;467797;39;55,5698;9,7578
4846;3;Customer 4846;33;500036;41;55,5615;9,7462
4847;3;Customer 4847;24;400000;23;55,573;9,7381
4848;3;Customer 4848;26;416185;22;55,5757;9,7456
4849;3;Customer 4849;24;526736;48;55,5653;9,7321
4850;3;Customer 4850;24;493645;8;55,5753;9,7475
4851;3;Customer 4851;30;465485;9;55,5647;9,7381
4852;3;Customer 4852;27;442007;34;55,5778;9,735
4853;3;Customer 4853;24;531847;36;55,5614;9,7516
4854;3;Customer 4854;26;455312;39;55,5584;9,7449
4855;3;Customer 4855;35;571089;32;55,555;9,7319
4856;3;Customer 4856;36;452661;26;55,5731;9,7513
4857;3;Customer 4857;29;400000;8;55,5563;9,7338
4858;3;Customer 4858;44;509359;48;55,5614;9,7375
4859;3;Customer 4859;24;449885;33;55,5742;9,7338
4860;3;Customer 4860;34;480687;47;55,5757;9,7406
4861;3;Customer 4861;24;422065;44;55,5772;9,7368
4862;3;Customer 4862;27;586216;24;55,5521;9,7421
4863;3;Customer 4863;24;545189;17;55,5504;9,7447
4864;3;Customer 4864;24;459509;20;55,578;9,743
4865;3;Customer 4865;27;400000;27;55,5794;9,7477
4866;3;Customer 4866;35;543761;0;55,5841;9,7259
4867;3;Customer 4867;33;584737;42;55,5688;9,7419
4868;3;Customer 4868;29;461125;13;55,5704;9,7443
4869;3;Customer 4869;28;400000;24;55,5749;9,7379
4870;3;Customer 4870;37;400000;37;55,5705;9,7416
4871;3;Customer 4871;32;484468;17;55,5684;9,7418
4872;3;Customer 4872;24;459084;34;55,5752;9,7328
4873;3;Customer 4873;24;665261;45;55,5704;9,7542
4874;3;Customer 4874;24;467472;19;55,5621;9,7287
4875;3;Customer 4875;40;625823;39;55,5618;9,7353
4876;3;Customer 4876;30;413230;50;55,5789;9,7414
4877;3;Customer 4877;24;507268;30;55,5731;9,74
4878;3;Customer 4878;24;400000;39;55,5796;9,7328
4879;3;Customer 4879;27;434769;25;55,5636;9,742
4880;3;Customer 4880;29;573997;4;55,5798;9,7517
4881;3;Customer 4881;26;489350;16;55,5753;9,7349
4882;3;Customer 4882;26;400000;25;55,5748;9,7476
4883;3;Customer 4883;27;400000;16;55,5754;9,7436
4884;3;Customer 4884;31;479348;21;55,5776;9,7366
4885;3;Customer 4885;24;400000;2;55,5576;9,7497
4886;3;Customer 4886;35;552646;33;55,566;9,7321
4887;1;Customer 4887;67;133765;41;55,4859;9,4681
